장,조,내용,LABEL 1,LABEL 1 근거,LABEL 2,LABEL 2 근거
,제12조 서비스의 이용,"2. 본 조 제1항에도 불구하고 회사는 아래 각 호의 경우에는 서비스의 전부 또는 일부를 일시 정지할 수 있습니다. 이 경우 회사는 사전에 그 정지의 사유와 기간을 게임 애플리케이션 초기화면이나 게임서비스 공지사항 등에 공지합니다. 다만, 사전에 공지할 수 없는 부득이한 사정이 있는 경우 사후에 공지할 수 있습니다.(2) 해킹 등의 전자적 침해사고, 통신사고, 회원들의 비정상적인 게임 이용행태, 미처 예상하지 못한 게임서비스의 불안정성에 대응하기 위하여 필요한 경우",0,,,
,제12조 서비스의 이용,"2. 본 조 제1항에도 불구하고 회사는 아래 각 호의 경우에는 서비스의 전부 또는 일부를 일시 정지할 수 있습니다. 이 경우 회사는 사전에 그 정지의 사유와 기간을 게임 애플리케이션 초기화면이나 게임서비스 공지사항 등에 공지합니다. 다만, 사전에 공지할 수 없는 부득이한 사정이 있는 경우 사후에 공지할 수 있습니다.(3) 정전, 서비스 설비의 장애, 서비스 이용폭주, 기간통신사업자의 설비 보수 또는 점검 등으로 인하여 정상적인 서비스 제공이 불가능한 경우",0,,,
,제12조 서비스의 이용,"2. 본 조 제1항에도 불구하고 회사는 아래 각 호의 경우에는 서비스의 전부 또는 일부를 일시 정지할 수 있습니다. 이 경우 회사는 사전에 그 정지의 사유와 기간을 게임 애플리케이션 초기화면이나 게임서비스 공지사항 등에 공지합니다. 다만, 사전에 공지할 수 없는 부득이한 사정이 있는 경우 사후에 공지할 수 있습니다.(4) 전시, 사변, 천재지변 또는 이에 준하는 국가비상사태 등 회사가 통제할 수 없는 상황이 발생한 경우",0,,,
,제12조 서비스의 이용,3. 회사는 디바이스를 위한 전용 애플리케이션 또는 네트워크를 이용하여 서비스를 제공합니다. 회원은 애플리케이션을 다운로드하여 설치하거나 네트워크를 이용하여 무료 또는 유료로 서비스를 이용할 수 있습니다.,0,,,
,제12조 서비스의 이용,4. 유료 콘텐츠의 경우에는 해당 서비스에 명시된 요금을 지급하여야 이용할 수 있습니다. 네트워크를 통해 애플리케이션을 다운로드하거나 서비스를 이용하는 경우에는 가입한 이동통신사에서 정한 별도의 요금이 발생할 수 있습니다.,0,,,
,제12조 서비스의 이용,"5. 다운로드하여 설치한 애플리케이션 또는 네트워크를 통해 이용하는 서비스의 경우에는 디바이스 또는 이동통신사의 특성에 맞도록 제공됩니다. 디바이스의 변경․번호 변경 또는 해외 로밍의 경우에는 콘텐츠의 전부 또는 일부의 이용이 불가능할 수 있으며, 이 경우 회사는 책임을 지지 않습니다.",0,,,
,제12조 서비스의 이용,6. 다운로드하여 설치한 애플리케이션 또는 네트워크를 통해 이용하는 서비스의 경우에는 백그라운드 작업이 진행될 수 있습니다. 이 경우 디바이스 또는 이동통신사의 특성에 맞도록 추가요금이 발생할 수 있으며 이와 관련하여 회사는 책임을 지지 않습니다.,0,,,
,제13조 서비스의 변경 및 중지,"1. 회사는 새로운 콘텐츠 내용, 각종 버그 패치 등 게임서비스의 운영상 또는 기술상 필요한 경우에 게임서비스의 전부 또는 일부를 상시로 변경할 수 있으며, 변경 전 해당 내용을 게임서비스 내에 공지합니다. 다만, 버그·오류 등의 수정이나 긴급 업데이트 등 부득이하게 변경할 필요가 있는 경우 또는 중대한 변경에 해당하지 않는 경우에는 사후에 공지할 수 있습니다.",0,,,
,제13조 서비스의 변경 및 중지,"2. 회사는 영업양도·분할·합병 등에 따른 영업의 폐지, 게임제공의 계약만료, 당해 게임서비스의 현저한 수익 악화 등 경영상 또는 기술상의 중대한 사유로 인해 게임서비스를 지속하기 어려운 경우에는 서비스 전부를 중단할 수 있으며, 이 경우 30일전 이를 공지하고 서비스의 제공을 중단할 수 있습니다. 이 경우 중단일자 30일 이전까지 중단일자․중단사유․보상조건 등을 게임 애플리케이션 초기화면 또는 그 연결화면을 통해 공지하고 제28조 제1항의 방법으로 회원에게 통지합니다.",0,,,
,제13조 서비스의 변경 및 중지,3. 본 조 제2항의 경우 회사는 사용하지 않았거나 사용기간이 남아 있는 유료 아이템에 대해 제25조 제3항에 따라 환급합니다.,0,,,
,제14조 정보의 수집 등,"1. 회사는 회원간에 이루어지는 채팅 내용을 저장․보관할 수 있으며 이 정보는 회사만이 보유합니다. 회사는 회원간의 분쟁 조정, 민원 처리 또는 게임 질서의 유지를 위한 경우에 한하여, 제3자는 법령에 따라 권한이 부여된 경우에 한하여 이 정보를 열람할 수 있습니다.",0,,,
,제14조 정보의 수집 등,"2. 회사 또는 제3자가 제1항에 따라 채팅 정보를 열람할 경우 회사는 사전에 열람의 사유 및 범위를 해당 회원에게 고지합니다. 다만, 제10조 제2항에 따른 금지행위의 조사·처리·확인 또는 그 행위로 인한 피해 구제와 관련하여 이 정보를 열람해야 할 경우에는 사후에 고지할 수 있습니다.",0,,,
,제14조 정보의 수집 등,"3. 회사는 서비스의 원활하고 안정적인 운영 및 서비스 품질의 개선을 위하여 회원의 개인정보를 제외한 회원의 디바이스 정보(설정, 사양, 운영체제, 버전 등)를 수집 ‧ 활용할 수 있습니다.",0,,,
,제14조 정보의 수집 등,"4. 회사는 서비스 개선 및 회원 대상 서비스 소개 등을 위한 목적으로 회원에게 추가정보를 요청할 수 있습니다. 이 요청에 대해 회원은 승낙하거나 거절할 수 있으며, 회사가 이 요청을 할 경우에는 회원이 이 요청을 거절할 수 있다는 뜻을 함께 고지합니다.",0,,,
,제15조 광고의 제공,"1. 회사는 서비스의 운영과 관련하여 게임서비스 내에 광고를 게재할 수 있습니다. 또한 수신에 동의한 회원에 한하여 전자우편, 문자서비스(LMS/SMS), 푸시메시지(Push Notification) 등의 방법으로 광고성 정보를 전송할 수 있으며 회원은 이에 동의합니다. 이 경우 회원은 언제든지 수신을 거절할 수 있으며, 회사는 회원의 수신 거절 시 광고성 정보를 발송하지 아니합니다.",0,,,
,제15조 광고의 제공,2. 회사가 제공하는 서비스 중의 배너 또는 링크 등을 통해 타인이 제공하는 광고나 서비스에 연결될 수 있습니다.,0,,,
,제15조 광고의 제공,"3. 제2항에 따라 타인이 제공하는 광고나 서비스에 연결될 경우 해당 영역에서 제공하는 서비스는 회사의 서비스 영역이 아니므로 회사가 신뢰성, 안정성 등을 보장하지 않으며, 그로 인한 회원의 손해에 대하여도 회사는 책임을 지지 않습니다. 다만, 회사가 고의 또는 중과실로 손해의 발생을 용이하게 하거나 손해 방지를 위한 조치를 취하지 아니한 경우에는 그러하지 아니합니다.",0,,,
,제16조 저작권 등의 귀속,1. 회사가 제작한 게임서비스 내의 콘텐츠에 대한 저작권과 기타 지적재산권은 회사에 귀속합니다.,0,,,
,제16조 저작권 등의 귀속,"2. 회원은 회사가 제공하는 서비스를 이용함으로써 얻은 정보 중에서 회사 또는 정보를 제공한 업체에 지적재산권이 귀속된 정보를 회사 또는 제공업체의 사전 동의 없이 복제, 전송 등의 방법(편집, 공표, 공연, 배포, 방송, 2차적 저작물 작성 등을 포함합니다. 이하 같습니다)에 의하여 영리목적으로 이용하거나 타인에게 이용하게 하여서는 안 됩니다.",0,,,
,제16조 저작권 등의 귀속,"3. 회원은 게임 내에서 보여지거나 게임서비스와 관련하여 회원 또는 다른 회원이 게임 애플리케이션 또는 게임서비스를 통해 업로드 또는 전송하는 대화 텍스트를 포함한 커뮤니케이션, 이미지, 사운드 및 모든 자료 및 정보(이하 ""이용자 콘텐츠""라 함)에 대하여 회사가 다음과 같은 방법과 조건으로 이용하는 것을 허락합니다.",0,,,
,제16조 저작권 등의 귀속,"3. 회원은 게임 내에서 보여지거나 게임서비스와 관련하여 회원 또는 다른 회원이 게임 애플리케이션 또는 게임서비스를 통해 업로드 또는 전송하는 대화 텍스트를 포함한 커뮤니케이션, 이미지, 사운드 및 모든 자료 및 정보(이하 ""이용자 콘텐츠""라 함)에 대하여 회사가 다음과 같은 방법과 조건으로 이용하는 것을 허락합니다.(1) 해당 이용자 콘텐츠를 이용, 편집 형식의 변경 및 기타 변형하는 것(공표, 복제, 공연, 전송, 배포, 방송, 2차적 저작물 작성 등 어떠한 형태로든 이용 가능하며, 이용기간과 지역에는 제한이 없음)",0,,,
,제16조 저작권 등의 귀속,"3. 회원은 게임 내에서 보여지거나 게임서비스와 관련하여 회원 또는 다른 회원이 게임 애플리케이션 또는 게임서비스를 통해 업로드 또는 전송하는 대화 텍스트를 포함한 커뮤니케이션, 이미지, 사운드 및 모든 자료 및 정보(이하 ""이용자 콘텐츠""라 함)에 대하여 회사가 다음과 같은 방법과 조건으로 이용하는 것을 허락합니다.(2) 이용자 콘텐츠를 제작한 회원의 사전 동의 없이 거래를 목적으로 이용자 콘텐츠를 판매, 대여, 양도 행위를 하지 않음",0,,,
,제16조 저작권 등의 귀속,"4. 게임 내에서 보여지지 않고 게임서비스와 일체화되지 않은 회원의 이용자 콘텐츠(예컨대, 일반게시판 등에의 게시물)에 대하여 회사는 회원의 명시적인 동의가 없이 이용하지 않으며, 회원은 언제든지 이러한 이용자 콘텐츠를 삭제할 수 있습니다.",0,,,
,제16조 저작권 등의 귀속,"5. 회사는 특정 게시물이 명예훼손, 사생활침해 등에 해당하거나 제10조 제2항에 따른 금지행위에 해당한다고 판단될 경우 사전 통지 없이 이를 삭제 또는 이동하거나 그 등록을 거절할 수 있습니다.",0,,1,배달앱 사업자 - 회원이 작성한 게시물을 사전통지 없이 영구적인 삭제가 가능하도록 하는 불공정조항
,제16조 저작권 등의 귀속,"6. 회사가 운영하는 게시판 등에 게시된 정보로 인하여 법률상 이익이 침해된 회원은 회사에게 당해 정보의 삭제 또는 반박 내용의 게재를 요청할 수 있습니다. 이 경우 회사는 신속하게 필요한 조치를 취하고, 이를 신청인에게 통지합니다.",0,,,
,제16조 저작권 등의 귀속,"7. 본 조는 회사가 게임서비스를 운영하는 동안 유효하며, 회원 탈퇴 후에도 지속적으로 적용됩니다.",0,,,
,"제17조 유료 콘텐츠의 구매, 사용기간 및 이용",1. 게임서비스 내에서 회원이 구매한 유료 콘텐츠는 해당 애플리케이션을 다운로드 받거나 설치한 디바이스에서만 이용할 수 있습니다.,0,,,
,"제17조 유료 콘텐츠의 구매, 사용기간 및 이용","2. 회원이 구매한 유료 콘텐츠의 이용기간은 구매 시 명시된 기간에 따릅니다. 다만, 제13조 제2항에 따라 서비스 중단이 이루어지는 경우 기간의 정함이 없는 유료 콘텐츠의 이용기간은 서비스 중단 공지 시 공지된 서비스의 중단일자까지로 합니다.",0,,,
,제18조 제휴서비스,"1. 회사는 모바일 플랫폼 서비스 제공자와 제휴하여, 회원이 제휴서비스 기능이 적용된 서비스를 이용하게 할 수 있습니다.",0,,,
,제18조 제휴서비스,"2. 게임서비스 이용 전, 회원은 카카오 등 모바일 플랫폼의 개인 프로필을 포함하여 서비스 제공에 필요한 개인정보의 제공 및 이용에 동의하여야 합니다. 이에 동의하지 않으실 경우 일부 서비스 이용에 제한이 있을 수 있습니다.",0,,,
,제18조 제휴서비스,"3. 회사는 제휴사와 여러 가지의 게임서비스를 제공할 수 있습니다. 게임서비스의 특성상, 여러 개의 서비스에 가입한 회원이 서비스 이용을 해지하고자 하는 경우 가입한 서비스 별로 해지(회원탈퇴)신청을 하여야 합니다.",0,,,
,제18조 제휴서비스,"4. 서비스는 제휴사의 회원 정보를 이용하여 제공되는 서비스이므로, 회원이 각 제휴사의 회원 자격을 상실하거나 제휴사 회원 탈퇴 시 제휴서비스의 이용기록, 게임기록 등이 승계되지 않을 수 있으며, 회사는 이에 대하여 어떠한 책임도 부담하지 않습니다.",0,,,
,제18조 제휴서비스,"5. 설치된 콘텐츠를 삭제 할 경우, 회원이 보유하고 있던 아이템 및 이용 정보가 삭제되는 경우가 있을 수 있으므로 사전에 확인 후 삭제하시기 바랍니다.",0,,,
,제19조 회원에 대한 서비스 이용제한,"1. 회원은 본 약관 제10조에 따른 회원의 의무를 위반하는 행위를 하여서는 안되며, 해당 행위를 하는 경우에 회사는 다음 각 호의 구분에 따른 회원의 서비스 이용제한, 관련 정보(글, 사진, 영상 등) 삭제 및 기타의 조치를 포함한 이용제한 조치를 할 수 있습니다. 이용제한 조치가 이루어지는 구체적인 사유 및 절차는 제20조 제1항에 따라 개별 게임의 운영정책에서 정합니다.",0,,,
,제19조 회원에 대한 서비스 이용제한,"1. 회원은 본 약관 제10조에 따른 회원의 의무를 위반하는 행위를 하여서는 안되며, 해당 행위를 하는 경우에 회사는 다음 각 호의 구분에 따른 회원의 서비스 이용제한, 관련 정보(글, 사진, 영상 등) 삭제 및 기타의 조치를 포함한 이용제한 조치를 할 수 있습니다. 이용제한 조치가 이루어지는 구체적인 사유 및 절차는 제20조 제1항에 따라 개별 게임의 운영정책에서 정합니다.(1) 일부 권한 제한: 일정기간 채팅 등 일정 권한을 제한",0,,,
,제19조 회원에 대한 서비스 이용제한,"1. 회원은 본 약관 제10조에 따른 회원의 의무를 위반하는 행위를 하여서는 안되며, 해당 행위를 하는 경우에 회사는 다음 각 호의 구분에 따른 회원의 서비스 이용제한, 관련 정보(글, 사진, 영상 등) 삭제 및 기타의 조치를 포함한 이용제한 조치를 할 수 있습니다. 이용제한 조치가 이루어지는 구체적인 사유 및 절차는 제20조 제1항에 따라 개별 게임의 운영정책에서 정합니다.(2) 캐릭터 이용제한: 일정기간 또는 영구히 회원 캐릭터의 이용을 제한",0,,,
,제19조 회원에 대한 서비스 이용제한,"1. 회원은 본 약관 제10조에 따른 회원의 의무를 위반하는 행위를 하여서는 안되며, 해당 행위를 하는 경우에 회사는 다음 각 호의 구분에 따른 회원의 서비스 이용제한, 관련 정보(글, 사진, 영상 등) 삭제 및 기타의 조치를 포함한 이용제한 조치를 할 수 있습니다. 이용제한 조치가 이루어지는 구체적인 사유 및 절차는 제20조 제1항에 따라 개별 게임의 운영정책에서 정합니다.(3) 계정 이용제한: 일정기간 또는 영구히 회원 계정의 이용을 제한",0,,,
,제19조 회원에 대한 서비스 이용제한,"1. 회원은 본 약관 제10조에 따른 회원의 의무를 위반하는 행위를 하여서는 안되며, 해당 행위를 하는 경우에 회사는 다음 각 호의 구분에 따른 회원의 서비스 이용제한, 관련 정보(글, 사진, 영상 등) 삭제 및 기타의 조치를 포함한 이용제한 조치를 할 수 있습니다. 이용제한 조치가 이루어지는 구체적인 사유 및 절차는 제20조 제1항에 따라 개별 게임의 운영정책에서 정합니다.(4) 회원 이용제한: 일정기간 또는 영구히 회원의 게임서비스 이용을 제한",0,,,
,제19조 회원에 대한 서비스 이용제한,2. 제1항의 이용제한이 정당한 경우에 회사는 이용제한으로 인하여 회원이 입은 손해를 배상하지 않습니다.,0,,,
,제19조 회원에 대한 서비스 이용제한,3. “회원”은 전항의 귀책사유로 인하여 회사나 다른 “회원”에게 입힌 손해를 배상할 책임이 있습니다.,1,(9) 고객에게 모든 손해를 배상하게 하는 조항 - 회사의 귀책사유에 대한 책임 규정 필요,1,(9) 고객에게 모든 손해를 배상하게 하는 조항 - 회사의 귀책사유에 대한 책임 규정 필요
,제19조 회원에 대한 서비스 이용제한,4. 회사는 다음 각 호의 사유에 대한 조사가 완료될 때까지 해당 계정의 서비스 이용을 정지할 수 있습니다.,0,,,
,제19조 회원에 대한 서비스 이용제한,4. 회사는 다음 각 호의 사유에 대한 조사가 완료될 때까지 해당 계정의 서비스 이용을 정지할 수 있습니다.(1) 계정이 해킹 또는 도용당했다는 정당한 신고가 접수된 경우,0,,,
,제19조 회원에 대한 서비스 이용제한,4. 회사는 다음 각 호의 사유에 대한 조사가 완료될 때까지 해당 계정의 서비스 이용을 정지할 수 있습니다.(2) 불법프로그램 사용자 또는 작업장 등 위법행위자로 의심되는 경우,0,,,
,제19조 회원에 대한 서비스 이용제한,4. 회사는 다음 각 호의 사유에 대한 조사가 완료될 때까지 해당 계정의 서비스 이용을 정지할 수 있습니다.(3) 그 밖에 각 호에 준하는 사유로 서비스 이용의 잠정조치가 필요한 경우,0,,,
,제19조 회원에 대한 서비스 이용제한,"5. 제4항의 조사가 완료된 후, 유료 게임서비스의 경우에는 정지된 시간만큼 회원의 이용시간을 연장하거나 그에 상당하는 유료서비스 또는 캐쉬 등으로 보상합니다. 다만, 회원이 제4항 각 호의 사유에 해당하는 경우에는 그러하지 아니합니다.",0,,,
,제19조 회원에 대한 서비스 이용제한,"6. “회사”의 이용제한이 정당한 경우, “회사”는 이용제한 및 계약해지로 인하여 “회원”이 입은 손해를 배상하지 않으며, 유료서비스 이용과 관련된 잔액 및 잔여기간 등 잔여서비스와 관련한 보상 및 환불이 일체 불가합니다.",0,,,
,제20조 이용제한 조치의 사유와 절차,1. 회사는 제19조 제1항에 따른 이용제한 조치의 구체적인 사유 및 절차를 제10조 제2항에 따른 금지행위의 내용․정도․횟수․결과 등을 고려하여 운영정책으로 정합니다.,0,,,
,제20조 이용제한 조치의 사유와 절차,"2. 회사가 제19조 제1항에서 정한 이용제한 조치를 하는 경우에는 다음 각 호의 사항을 회원에게 사전 통지합니다. 다만, 긴급히 조치할 필요가 있는 경우에는 사후에 통지할 수 있습니다.",0,,,
,제20조 이용제한 조치의 사유와 절차,"2. 회사가 제19조 제1항에서 정한 이용제한 조치를 하는 경우에는 다음 각 호의 사항을 회원에게 사전 통지합니다. 다만, 긴급히 조치할 필요가 있는 경우에는 사후에 통지할 수 있습니다.(1) 이용제한 조치의 사유",0,,,
,제20조 이용제한 조치의 사유와 절차,"2. 회사가 제19조 제1항에서 정한 이용제한 조치를 하는 경우에는 다음 각 호의 사항을 회원에게 사전 통지합니다. 다만, 긴급히 조치할 필요가 있는 경우에는 사후에 통지할 수 있습니다.(2) 이용제한 조치의 유형 및 기간",0,,,
,제20조 이용제한 조치의 사유와 절차,"2. 회사가 제19조 제1항에서 정한 이용제한 조치를 하는 경우에는 다음 각 호의 사항을 회원에게 사전 통지합니다. 다만, 긴급히 조치할 필요가 있는 경우에는 사후에 통지할 수 있습니다.(3) 이용제한 조치에 대한 이의신청 방법",0,,,
,제21조 이용제한 조치에 대한 이의신청 절차,"1. 회원이 회사의 이용제한 조치에 불복하고자 할 때에는 이 조치의 통지를 받은 날부터 14일 이내에 불복 이유를 기재한 이의 신청서를 서면, 전자우편 또는 이에 준하는 방법으로 회사에 제출하여야 합니다.",0,,,
,제21조 이용제한 조치에 대한 이의신청 절차,"2. 회사는 제1항의 이의신청서를 접수한 날부터 15일 이내에 불복 이유에 대하여 서면, 전자우편 또는 이에 준하는 방법으로 답변합니다. 다만, 회사는 이 기간 내에 답변이 어려운 경우에는 그 사유와 처리일정을 통지합니다.",0,,,
,제21조 이용제한 조치에 대한 이의신청 절차,3. 회사는 불복 이유가 타당한 경우에는 이에 따른 조치를 취합니다.,0,,,
,제22조 대금결제,1. 콘텐츠에 대한 구매 대금의 부과와 납부는 원칙적으로 이동통신사나 오픈마켓 사업자 등에서 정하는 정책이나 방법에 따릅니다. 또한 각 결제수단별 한도가 회사나 오픈마켓 사업자가 정하는 정책 또는 정부의 방침에 따라 부여되거나 조정될 수 있습니다.,0,,,
,제22조 대금결제,2. 콘텐츠의 구매대금을 외화로 결제하는 경우에는 환율‧수수료 등으로 인하여 실제 청구금액이 서비스의 상점 등에서 표시된 가격과 달라질 수 있습니다.,0,,,
,제23조 회원의 청약철회 및 효과,1. 회사와 유료 콘텐츠의 구매에 관한 계약을 체결한 회원은 구매계약일과 콘텐츠 이용 가능일 중 늦은 날부터 7일 이내에 별도의 수수료‧위약금 등의 부담 없이 청약철회를 할 수 있습니다.,0,,,
,제23조 회원의 청약철회 및 효과,2. 회원은 다음 각 호에 해당하는 경우에는 회사의 의사에 반하여 제1항에 따른 청약철회를 할 수 없습니다.,0,,,
,제23조 회원의 청약철회 및 효과,2. 회원은 다음 각 호에 해당하는 경우에는 회사의 의사에 반하여 제1항에 따른 청약철회를 할 수 없습니다.(1) 구매 즉시 사용되거나 적용되는 유료 콘텐츠의 경우,0,,,
,제23조 회원의 청약철회 및 효과,2. 회원은 다음 각 호에 해당하는 경우에는 회사의 의사에 반하여 제1항에 따른 청약철회를 할 수 없습니다.(2) 추가혜택이 제공되는 경우에 그 추가 혜택이 사용된 콘텐츠의 경우,0,,,
,제23조 회원의 청약철회 및 효과,2. 회원은 다음 각 호에 해당하는 경우에는 회사의 의사에 반하여 제1항에 따른 청약철회를 할 수 없습니다.(3) 개봉행위를 사용으로 볼 수 있거나 개봉 시 효용이 결정되는 콘텐츠의 개봉행위가 있는 경우,0,,,
,제23조 회원의 청약철회 및 효과,2. 회원은 다음 각 호에 해당하는 경우에는 회사의 의사에 반하여 제1항에 따른 청약철회를 할 수 없습니다.(4) 타인으로부터 선물 받거나 회사의 이벤트 등을 통해 무상으로 제공받은 콘텐츠 또는 서비스이용과정에서 획득한 콘텐츠의 경우,0,,,
,제23조 회원의 청약철회 및 효과,2. 회원은 다음 각 호에 해당하는 경우에는 회사의 의사에 반하여 제1항에 따른 청약철회를 할 수 없습니다.(5) 묶음형으로 판매된 콘텐츠의 일부가 사용되거나 혹은 적용된 경우,0,,,
,제23조 회원의 청약철회 및 효과,"3. 회사는 제2항 각 호의 규정에 따라 청약철회가 불가능한 콘텐츠의 경우에는 그 사실을 회원이 쉽게 알 수 있는 곳에 명확하게 표시하고, 해당 콘텐츠의 시험사용 상품을 제공(한시적 이용의 허용, 체험용 제공 등)하거나 이에 대한 제공이 곤란한 경우에는 콘텐츠에 관한 정보 제공함으로써 회원의 청약철회의 권리행사가 방해받지 아니하도록 조치합니다. 만약 회사가 이러한 조치를 하지 아니한 경우에는 제2항 각 호의 청약철회 제한사유에도 불구하고 회원은 청약철회를 할 수 있습니다.",0,,,
,제23조 회원의 청약철회 및 효과,"4. 회원은 제1항 및 제2항에도 불구하고 구매한 유료 콘텐츠의 내용이 표시․광고의 내용과 다르거나 구매계약의 내용과 다르게 이행된 경우에 해당 콘텐츠가 이용 가능하게 된 날부터 3개월 이내, 그 사실을 안 날 또는 알 수 있었던 날부터 30일 이내에 청약철회를 할 수 있습니다.",0,,,
,제23조 회원의 청약철회 및 효과,"5. 회원이 청약철회를 할 경우 회사는 플랫폼사업자 또는 오픈마켓 사업자를 통해 구매내역을 확인합니다. 또한 회사는 회원의 정당한 철회 사유를 확인하기 위해 회원에게서 제공받은 정보를 통해 회원에게 연락할 수 있으며, 추가적인 증빙을 요구할 수 있습니다.",0,,,
,제23조 회원의 청약철회 및 효과,6. 제1항부터 제4항까지의 규정에 따라 청약철회가 이루어질 경우 회사는 지체 없이 회원의 유료 콘텐츠를 회수하고 3영업일 이내에 대금을 환급합니다. 이 경우 회사가 환급을 지연한 때에는 그 지연기간에 대하여 「전자상거래 등에서의 소비자보호에 관한 법률」 및 같은 법 시행령 제21조의3에서 정하는 이율을 곱하여 산정한 지연이자를 지급합니다.,0,,,
,제23조 회원의 청약철회 및 효과,"7. 미성년자가 디바이스에서 콘텐츠 구매계약을 체결하는 경우, 회사는 법정대리인의 동의가 없으면 미성년자 본인 또는 법정대리인이 그 계약을 취소할 수 있다는 내용을 고지하며, 미성년자가 법정대리인의 동의 없이 구매계약을 체결한 때에는 미성년자 본인 또는 법정대리인은 회사에 그 계약을 취소할 수 있습니다. 다만, 미성년자가 법정대리인이 범위를 정하여 처분을 허락한 재산으로 콘텐츠를 구매한 경우 또는 미성년자가 속임수로써 자기를 성년자로 믿게 하거나 법정대리인의 동의가 있는 것으로 믿게 한 경우에는 취소할 수 없습니다.",0,,,
,제23조 회원의 청약철회 및 효과,"8. 콘텐츠 구매계약의 당사자가 미성년자인지 여부는 결제가 진행된 디바이스, 결제 실행자 정보, 결제 수단 명의자 등을 근거로 판단합니다. 또한 회사는 정당한 취소인지를 확인하기 위해 미성년자 및 법정대리인임을 증명할 수 있는 서류의 제출을 요청할 수 있습니다.",0,,,
,제24조 과오납금의 환불,"1. 회사는 과오납금이 발생하는 경우 과오납금을 회원에게 환급합니다. 다만, 과오납금이 회사의 고의 또는 과실 없이 회원의 과실로 인하여 발생한 경우에는 그 환급에 소요되는 실제 비용은 합리적인 범위 내에서 회원이 부담합니다.",0,,,
,제24조 과오납금의 환불,"2. 애플리케이션을 통한 결제는 오픈마켓 사업자가 제공하는 결제방식에 따르며, 결제과정에서 과오납금이 발생하는 경우 회사 또는 오픈마켓 사업자에게 환급을 요청하여야 합니다. 다만, 오픈마켓 사업자의 정책, 시스템 상 환불 절차의 처리 지원이 가능한 경우, 회사가 환불을 대신하거나 지원할 수 있습니다.",0,,,
,제24조 과오납금의 환불,3. 환급은 서비스를 이용하고 있는 디바이스의 운영체제 종류에 따라 각 오픈마켓 사업자 또는 회사의 환급정책에 따라 진행됩니다.,0,,,
,제24조 과오납금의 환불,"4. 애플리케이션 다운로드 또는 네트워크 서비스를 이용하여 발생되는 요금(통화료, 데이터 통화료 등)은 환불 대상에서 제외될 수 있습니다.",0,,,
,제24조 과오납금의 환불,"5. 회사는 과오납금의 환급을 처리하기 위해 회원에게서 제공받은 정보를 통해 회원에게 연락할 수 있으며, 필요한 정보의 제공을 요청할 수 있습니다. 회사는 회원으로부터 환급에 필요한 정보를 받은 날부터 3영업일 이내에 환급합니다.",0,,,
,제25조 계약해지,"1. 회원이 이용 계약을 해지하고자 하는 때에는 회원 본인이 서비스 페이지상의 메뉴를 이용해 회원탈퇴 신청을 하거나, 고객센터를 통해 회원 탈퇴 신청을 할 수 있으며, 탈퇴 완료 시 회원의 이용 정보(점수, 캐릭터, 아이템, 게임머니 등)는 모두 삭제되어 복구가 불가능합니다. 단, 회사는 이용자의 회원가입 후 일정시간 동안 서비스 부정이용 방지 등의 사유로 즉시 탈퇴를 제한할 수 있습니다.",0,,,
,제25조 계약해지,"2. 회사는 회원이 이 약관 및 그에 따른 운영정책, 서비스 정책에서 금지하는 행위를 하는 등 본 계약을 유지할 수 없는 중대한 사유가 있는 경우에는 상당한 기간 전에 최고하고 기간을 정하여 서비스 이용을 중지하거나 이용계약을 해지할 수 있습니다.",0,,,
,제25조 계약해지,3. 제1항 및 제2항에 따른 환급 및 손해배상은 「콘텐츠이용자보호지침」에 따라 처리합니다.,0,,,
,제25조 계약해지,"4. 회사는 최근의 서비스 이용일로부터 연속하여 1년 동안 회사의 서비스를 이용하지 않은 “회원”(이하 ""휴면계정""이라 함)의 개인정보를 보호하기 위해 계약을 해지하고 개인정보 파기 및 분리 보관 등 필요한 조치를 취할 수 있습니다. 이 경우, 조치일 30일 전까지 필요한 조치가 취해진다는 사실과 개인정보 보유기간 만료일 및 개인정보의 항목을 회원에게 통지합니다.",0,,,
,제25조 계약해지,"5. 회원이 이용계약을 해지할 경우, 관계법 및 개인정보처리방침에 따라 회사가 회원정보를 보유하는 경우를 제외하고는 해지 즉시 회원의 계정정보를 포함한 모든 데이터는 소멸됩니다.",0,,,
,제26조 손해배상,"1. 회사 또는 회원은 본 약관을 위반하여 상대방에게 손해를 입힌 경우에는 그 손해를 배상할 책임이 있습니다. 다만, 고의 또는 과실이 없는 경우에는 그러하지 아니 합니다.",0,,,
,제26조 손해배상,2. 회사가 개별서비스 제공자와 제휴 계약을 맺고 회원에게 개별서비스를 제공하는 경우에 회원이 이 개별서비스 이용약관에 동의를 한 뒤 개별서비스 제공자의 고의 또는 과실로 인해 회원에게 손해가 발생한 경우에 그 손해에 대해서는 개별서비스 제공자가 책임을 집니다.,0,,,
,제27조 회사의 면책,"1. 회사는 통신망의 사용불가 및 장애, 천재지변 또는 국가비상사태, 정전 및 이에 준하는 불가항력 상황이 발생함으로 인하여 서비스를 제공할 수 없는 경우에는 서비스 제공에 관한 책임을 지지 않습니다.",0,,,
