장,조,내용
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.바) 개인정보유포, 범죄와 결부, 위법한 내용의 게시물을 게재한 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.사) 제3자의 저작권 등 지적재산권을 침해한 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.아) 사적인 정치적 판단이나 종교적 견해의 내용으로 회사가 서비스 성격에 부합하지 않는다고 판단하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.자) 영리를 목적으로 하거나 특정 대상의 광고 또는 선전을 하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.차) 타인의 정보를 도용하거나 사칭, 허위사실 유포를 하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.카) 동일 내지 유사한 내용의 게시물이나 댓글을 연속으로 등록하는 도배 행위를 하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.타) 서비스 제공 목적이나 게시판 목적에 위배되는 내용을 게재하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.파) 기타 관계법령에 위배된다고 판단되는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"3. 회사는 제3자로부터 게시물 등이 명예훼손, 지적재산권 침해 등의 문제가 있으므로 게시 중단 등의 조치를 취할 것을 요청받은 경우, 객관적으로 게시물상의 문제가 있다고 판단되면 게시물의 임시 게시중단 또는 삭제의 조치를 취할 수 있습니다."
제2장 서비스의 이용,제9조 (서비스 이용제한),"4. 게시물이 임시 게시중단 된 경우 게시물을 등록한 회원은 회사에게 게시물의 재게시(전송재개)를 요청할 수 있고, 회사는 재게시 요청이 정당하다고 판단되는 경우 재게시 조치를 할 수 있습니다. 단, 게시중단 요청자와 게시물 등록자 간의 판결, 조정, 화해, 합의 등이 이루어진 경우 회사는 해당 결정에 따라 게시물의 게시여부를 결정하게 됩니다."
제2장 서비스의 이용,제9조 (서비스 이용제한),"5. 회사는 서비스 이용제한 사유에 속하는 회원에게 회원제재(서비스 이용제재)를 할 수 있으며, 회원제재는 게시물이나 댓글 등록 금지 또는 로그인 이용 금지 등의 조처가 포함될 수 있습니다."
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),1. 회원 또는 회사는 이 약관에서 정한 절차에 따라 이용계약을 해지할 수 있습니다.
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),2. 회원의 해지
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),"2. 회원의 해지가) 회원이 이용계약을 해지하고자 하는 경우, 언제든지 회사가 정한 회원탈퇴 절차를 통해 회사에 해지 의사를 통지함으로써 이용계약을 해지할 수 있습니다. 다만, 아래와 같은 회원탈퇴신청이 불가능한 사유가 존재하는 경우 케이스별로 탈퇴불가 사유를 해결 후 진행할 수 있습니다."
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),2. 회원의 해지ⓐ 점주회원 ⓑ G투어 프로 ⓒ 골핑 구매건 진행중 ⓓ 부킹예약 진행중
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),2. 회원의 해지ⓔ 유료인 서비스 또는 캐시의 잔액 또는 마이너스 (-) 마일리지 보유
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),2. 회원의 해지ⓕ 클럽장
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),2. 회원의 해지나) 회원의 해지의사가 회사에 도달한 때에 이용계약은 종료 됩니다.
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),"2. 회원의 해지다) 회사가 정한 회원탈퇴 절차를 통해 이용계약의 해지한 회원은 회원가입 절차와 관련조항에 따라 회원으로 재가입할 수 있습니다. 단, 대회의 경품이나 이벤트 중복 당첨 등의 부정한 목적으로 회원탈회 후 재가입을 신청하는 경우, 회사는 재가입을 승낙하지 않을 수 있습니다."
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),3. 회사의 해지
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),"3. 회사의 해지회사는 다음과 같은 경우 이용계약을 해지할 수 있습니다. 이 경우 사전에 해당 회원에게 이메일, 전화 등의 방법을 통하여 해지사유를 밝혀 해지의사를 통지하며, 회원에게 소명의 기회를 부여할 수 있습니다. 단, 다)항의 경우 통보 없이 해지할 수 있습니다."
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),3. 회사의 해지가) 약관 제8조 2항에서 정하고 있는 이용신청의 승낙거부사유가 있음이 확인된 경우
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),3. 회사의 해지나) 약관 제9조에서 정하고 있는 이용제한의 사유가 있는 경우
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),"3. 회사의 해지다) 회원에게 파산, 금치산, 한정치산, 회생, 파산의 결정 또는 선고가 있거나 사망, 실종신고, 해산, 부도 등 정상적 서비스 이용을 불가능하게 하거나 곤란하게 하는 사유가 발생한 경우"
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),"3. 회사의 해지라) 기타, 회원이 약관에 위배되는 행위를 하는 경우"
제2장 서비스의 이용,제10조 (이용계약의 해지/ 회원탈퇴),4. 이용계약 해지와 관련하여 발생한 손해는 이용계약이 종료된 해당 회원이 책임을 부담하며 회사는 일체의 책임을 지지 않습니다.
제2장 서비스의 이용,제 11조 (휴면회원),"1. 회원이 마지막 접속일로부터 12개월 (365일) 이상 로그인을 하지 않은 경우 해당 회원의 아이디는 휴면아이디가 되어 회원 로그인을 비롯한 모든 서비스에 대한 이용이 정지되고, 회사는 휴면아이디의 개인정보를 다른 아이디와 별도로 관리합니다."
제2장 서비스의 이용,제 11조 (휴면회원),2. 회사는 휴면 계정 처리 예정일 30일 전 해당 사실을 이메일을 통하여 사전 안내합니다.
제2장 서비스의 이용,제 11조 (휴면회원),3. 휴면회원은 서비스 이용정지 이후에 영업점에서 휴면상태 해지신청을 하거나 사이트 상에서 휴면상태 해지신청을 하는 즉시 다시 회원이 되어 정상적으로 서비스를 이용할 수 있습니다.
제3장 카드와 마일리지,"제12조 (멤버십카드발급 및 이용, 관리)","1. 골프존 멤버십카드의 정의는 약관 제1장 제2조에서 정의하고 있으며, 카드를 통해 마일리지의 적립 및 사용을 할 수 있습니다. 카드의 종류에 따라 GS 및 GDR에 로그인을 할 수 있는 기능을 겸비합니다."
제3장 카드와 마일리지,"제12조 (멤버십카드발급 및 이용, 관리)","2. “이용자”는 “영업점”에서 “준회원가입”을 통해 “준회원”이 된 후 카드를 발급받을 수 있으며, “영업점”에서 카드를 제시하여 마일리지를 적립하거나 사용할 수 있습니다. 단, 일부 참여사 또는 제휴영업점에서는 일정액 이상의 상품 또는 서비스 구매 시에만 카드 발급이 가능할 수 있습니다."
제3장 카드와 마일리지,"제12조 (멤버십카드발급 및 이용, 관리)",3. “준회원”이 정상적인 골프존 멤버십 서비스를 제공받기 위해서는 본 약관의 제2장에 명시된 방법으로 회원 가입 절차를 완료하여야 합니다.
제3장 카드와 마일리지,"제12조 (멤버십카드발급 및 이용, 관리)","4. “이용자”는 카드를 발급받는 즉시 카드서명란에 직접 본인 서명을 하여야 하고, 회사에서 지정한 등록절차에 따라 본인의 아이디에 카드를 등록하여야 합니다."
제3장 카드와 마일리지,"제12조 (멤버십카드발급 및 이용, 관리)","5. “카드”는 제3자에게 임의적으로 대여 사용하게 하거나, 양도 또는 담보의 목적으로 사용할 수 없으며, 카드 및 카드 비밀번호는 회원 및 준회원 스스로의 책임하에 관리되어야 합니다. 회원 및 준회원의 고의 또는 과실로 카드의 훼손, 분실, 도난 상황이 있거나 카드번호나 비밀번호가 유출되는 등의 사고가 발생할 경우, 해당 회원 및 준회원은 즉시 그 사실을 회사에 통지하여야 합니다."
제3장 카드와 마일리지,"제12조 (멤버십카드발급 및 이용, 관리)","6. 회사는 회원 및 준회원으로부터 제3장 제12조 5항에 따른 통지를 받을 경우, 즉시 사고 등록 및 해당 카드의 사용을 중지하는 등 필요한 제반 조치를 취합니다. 단, 회원 및 준회원의 통지 시점 이전에 발생한 손해로서, 해당 사고가 회원의 고의 또는 과실 등의 귀책사유에 의한 경우 및 준회원 신분으로 우선 발급받아 회원의 아이디에 등록되지 않는 카드인 경우에는 회사는 어떠한 책임도 지지 않습니다."
제3장 카드와 마일리지,제13조 (멤버십카드 정지 및 해지),"1. 회원은 카드의 훼손, 분실, 도난의 경우 아이디에 등록된 카드에 한하여 분실신고를 통한 일시정지나 온라인상에서 삭제를 통해 언제든지 카드해지를 할 수 있습니다. 해지된 카드는 영구정지(폐기)되며 해지된 카드로는 마일리지의 적립과 사용을 모두 할 수 없습니다."
제3장 카드와 마일리지,제13조 (멤버십카드 정지 및 해지),"2. 분실신고 되어 일시정지 된 카드의 경우, 분실신고일에서 3개월 내에 분실신고취소 접수가 없을 경우 자동으로 해지 됩니다."
제3장 카드와 마일리지,제14조 (마일리지 적립),1. 마일리지의 정의는 약관 제1장 2조에서 정의하는 바와 같습니다.
제3장 카드와 마일리지,제14조 (마일리지 적립),"2. 마일리지의 단위는 “마일”이며, 회사가 판매 하는 상품 및 콘텐츠 기타 서비스를 구매하거나 회사가 주최하는 이벤트, 추가 적립 서비스 등 마케팅 활동 등과 관련하여 획득할 수 있습니다."
제3장 카드와 마일리지,제14조 (마일리지 적립),"3. 회사는 상품 또는 콘텐츠를 구입하거나 서비스를 이용하고 그에 따른 대금을 결제한 회원에게 회사에 약정 고지된 바에 따라 아래와 같은 방식으로 마일리지를 산정, 부여합니다. 단, 마일리지와 관련하여 발생하는 제세공과금은 회원이 부담합니다."
제3장 카드와 마일리지,제14조 (마일리지 적립),"3. 회사는 상품 또는 콘텐츠를 구입하거나 서비스를 이용하고 그에 따른 대금을 결제한 회원에게 회사에 약정 고지된 바에 따라 아래와 같은 방식으로 마일리지를 산정, 부여합니다. 단, 마일리지와 관련하여 발생하는 제세공과금은 회원이 부담합니다.마일리지 = (상품/콘텐츠/서비스의 구입 실 결제 대금) X (고지된 회사의 마일리지 적립률 또는 할인율)"
제3장 카드와 마일리지,제14조 (마일리지 적립),"4. 골프존 멤버십의 참여사가 아닌 곳과 회사 및 참여사의 사정, 정책에 따라 회사 또는 참여사의 일부 영업점, 일부 온라인 몰의 경우 적립을 위하여 추가적인 요건이 필요할 수 있으며, 적립이 불가하거나 적립률이 별도로 적용 될 수 있습니다. 이 경우 “멤버십 홈페이지” 및 해당 참여사 영업점이나 온라인 몰에 해당 내용을 별도 표기 또는 안내 합니다."
제3장 카드와 마일리지,제14조 (마일리지 적립),"5. 마일리지는 구매 시점에 자동적립을 원칙으로 하나, 일부 참여사의 경우는 해당 참여사가 요구하는 방법에 의해 추후 적립 됩니다. 단, 환급형 마일리지는 회사와 참여사가 별도로 지정한 방식으로만 지급 됩니다."
제3장 카드와 마일리지,제14조 (마일리지 적립),"6. 마일리지는 유형 및 적립사유에 따라 유효기간을 가지며, 유효기간을 경과한 경우 소멸됩니다. 유형별 유효기간은 다음과 같습니다."
제3장 카드와 마일리지,제14조 (마일리지 적립),"6. 마일리지는 유형 및 적립사유에 따라 유효기간을 가지며, 유효기간을 경과한 경우 소멸됩니다. 유형별 유효기간은 다음과 같습니다.- 적립형 마일리지 : 적립일로부터 24개월"
제3장 카드와 마일리지,제14조 (마일리지 적립),"6. 마일리지는 유형 및 적립사유에 따라 유효기간을 가지며, 유효기간을 경과한 경우 소멸됩니다. 유형별 유효기간은 다음과 같습니다.- 환급형 마일리지 : 적립일로부터 60개월"
제3장 카드와 마일리지,제14조 (마일리지 적립),"6. 마일리지는 유형 및 적립사유에 따라 유효기간을 가지며, 유효기간을 경과한 경우 소멸됩니다. 유형별 유효기간은 다음과 같습니다.- 충전형 마일리지 : 구매(충전)일로부터 60개월"
제3장 카드와 마일리지,제14조 (마일리지 적립),"6. 마일리지는 유형 및 적립사유에 따라 유효기간을 가지며, 유효기간을 경과한 경우 소멸됩니다. 유형별 유효기간은 다음과 같습니다.- 기타 이벤트 등에 의해 적립된 마일리지 : 회사가 정하는 바에 따라 별도의 유효기간이 적용되며, 참여 시 회원이 확인 할 수 있도록 명시 합니다.7. 마일리지 적립률 및 기준은 회사와 참여사의 내부 방침에 따라 임의로 변경될 수 있습니다."
제3장 카드와 마일리지,제15조 (마일리지 사용),"1. 마일리지를 온라인 몰에서 사용하기 위해서는 발급받은 카드가 반드시 회원의 아이디에 등록된 상태여야 하며, “영업점”에서 사용 시에는 해당 카드를 제시하여야 합니다. 적립된 마일리지 사용 순서는 회원 및 준회원이 보유 중인 사용 가능한 마일리지 (이하 ""사용가능 마일리지""라 함)에서 중 소멸 일자가 빠른 마일리지부터 우선적으로 차감 됩니다."
제3장 카드와 마일리지,제15조 (마일리지 사용),"2. 회원 및 준회원이 적립형 마일리지를 사용하기 위해서는 원칙적으로 보유하고 있는 사용가능 마일리지가 최소 100마일 이상이여야 하며 최소 사용단위는 1마일 입니다. 단, 참여사나 제휴 영업점의 정책에 따라 사용가능 마일리지는 보유량과 최소 사용단위는 변경되어 적용될 수 있으며, 이는 멤버십 홈페이지 또는 제휴 영업점 매장 내 고시(구두안내 포함) 중 1가지 이상 방법으로 고지 됩니다."
제3장 카드와 마일리지,제15조 (마일리지 사용),"3. 회원이 환급형 마일리지를 현금으로 환급 받기 위해서는 회사 또는 참여사가 지정한 사이트에서 환급 신청을 하셔야 하며, 보유하고 있는 마일리지 및 최소 사용단위는1,000마일 이상이여야 합니다. 환급형 마일리지 1마일은 현금 1원으로 환산되며, 환급되는 현금은 회원이 지정한 회원 명의의 계좌로만 입금됩니다."
제3장 카드와 마일리지,제15조 (마일리지 사용),"3. 회원이 환급형 마일리지를 현금으로 환급 받기 위해서는 회사 또는 참여사가 지정한 사이트에서 환급 신청을 하셔야 하며, 보유하고 있는 마일리지 및 최소 사용단위는1,000마일 이상이여야 합니다. 환급형 마일리지 1마일은 현금 1원으로 환산되며, 환급되는 현금은 회원이 지정한 회원 명의의 계좌로만 입금됩니다.4 회원 및 준회원은 상품/서비스의 결제 수단으로 사용하는 것 외에 회사나 참여사가 지정한 이벤트 또는 사은품(상품권 포함)을 마일리지를 사용하여 교환해 수령할 수 있습니다. 단, 이를 위해서는 회사가 정한 조건을 준수 하여야 합니다."
제3장 카드와 마일리지,제15조 (마일리지 사용),"5. 만 14세 미만의 미성년자 회원이 마일리지를 사용하는 경우, 최초 회원가입 시 법정대리인의 동의를 통해 회원 가입을 완료한 것으로 마일리지 사용에 대한 법정대리인의 동의도 획득한 것으로 간주합니다."
제3장 카드와 마일리지,제15조 (마일리지 사용),"6. 회원 및 준회원은 마일리지를 타인에게 양도하거나 대여 또는 담보의 목적으로 이용할 수 없습니다. 다만, 회사가 인정하여 ""마일리지 선물하기"" 등의 절차를 제공하는 경우는 예외로 합니다."
제3장 카드와 마일리지,제15조 (마일리지 사용),"7. 구매취소 등으로 인해 마일리지 적립사유가 무효화 된 경우 해당 마일리지는 차감되며, 마일리지가 이미 사용된 경우 마이너스 마일리지가 발생하며, 마이너스 마일리지를 보유하고 있을 경우 마일리지 마이너스를 회사에 변제한 후 회원탈퇴를 진행할 수 있습니다."
제3장 카드와 마일리지,"제16조 (마일리지 정정, 취소 및 소멸)","1. 마일리지에 오류가 있을 경우 회원은 오류발생 시점부터 60일 이내에 회사에 정정 신청을 하여야 하며, 회사는 회원의 정정 신청일로부터 최대 3개월 이내에 정정절차를 마쳐야 합니다. 단, 회원은 필요한 경우 마일리지 적립 오류를 증명할 수 있는 객관적인 자료 (영수증 등)를 제시 하여야 합니다."
제3장 카드와 마일리지,"제16조 (마일리지 정정, 취소 및 소멸)","2. 마일리지는 본 약관 14조 6항에 따라 유효기간이 지난 시점에 해당 일 단위로 소멸 됩니다. 회사는 회원이 보유한 마일리지 중 소멸 예정일이 도래하여 마일리지를 소멸시키는 경우 익월에 소멸될 소멸예정 마일리지, 소멸시기 등 마일리지 소멸과 관련된 내용을 관련된 내용을 SMS 또는 이메일 등 한 가지 이상의 방법으로 발송 합니다. 또 회원이 멤버십 홈페이지 중 골프존닷컴을 통해 소멸 예정 마일리지 확인이 가능하도록 조치 합니다."
제3장 카드와 마일리지,"제16조 (마일리지 정정, 취소 및 소멸)",3. 회원의 구매로 인해 적립되는 마일리지가 아닌 회사가 이벤트 등의 마케팅 활동으로 회원에게 추가로 제공한 마일리지의 유효기간은 회사나 참여사의 정책에 따라 별도로 책정 될 수 있으며 이는 별도로 공지합니다.
제3장 카드와 마일리지,"제16조 (마일리지 정정, 취소 및 소멸)","4. 회원이 구매한 물품 등을 환불하는 경우, 적립이나 사용한 마일리지는 취소 또는 복원(차감)됩니다."
제3장 카드와 마일리지,제17조 (회원탈퇴 및 자격상실에 의한 마일리지 처리),"1. 본 약관 2장 제10조에 해당하여 이용계약의 해지 및 회원탈퇴가 이루어진 경우 회원이 보유한 마일리지는 자동 소멸됩니다. 단, 환급형 마일리지는 현금으로 지급되며, 이를 위하여 회원은 반드시 탈퇴 전 회사 또는 참여사가 지정한 사이트에서 환급 신청을 하여야 합니다. 충전형 마일리지는 제 37조에서 정의한 신유형상품권 중 금액형 상품권 정책에 따라 결제취소 및 환불 처리 됩니다."
제3장 카드와 마일리지,제17조 (회원탈퇴 및 자격상실에 의한 마일리지 처리),"2. 준회원카드에 적립된 마일리지는 이미 탈퇴한 회원의 아이디에 등록될 수 없으며, 발급자의 부주의로 인해 준회원카드를 발급한 본인이 아닌 제 3자인 회원의 아이디에 해당 카드가 등록되는 등에 대한 불이익에 관하여서는 회사는 책임지지 않습니다."
제3장 카드와 마일리지,제17조 (회원탈퇴 및 자격상실에 의한 마일리지 처리),"3. 이용자가 실제로 상품이나 서비스를 구매하지 않았음에도 불구하고 적립된 부정적립된 마일리지는 회원자격 상실 통보와 함께 소멸하고 이에 대하여 회원 및 준회원은 어떠한 권리도 주장할 수 없습니다. 또한, 부정적립된 마일리지로 상품이나 서비스를 구매하는 등의 부당이익이 발생한 경우 회원 및 준회원 또는 부정적립 동조자가 회사에 대한 민•형사상의 책임을 질 수 있습니다. 단, 시스템의 오류 등 회원 및 준회원의 귀책사유에 의하지 않고 마일리지가 적립된 경우나 실제로 상품이나 서비스를 구매한 당사자의 동의가 있어 구매자 본인 대신 다른 이용자에게 마일리지를 적립하는 경우는 이에 제외 됩니다."
제4장 멤버십 홈페이지,제18조 (멤버십 홈페이지 개요),"1. 회사는 회원에게 서비스를 제공하기 위하여 본 약관 제2조 1항에 정의한 멤버십 홈페이지에 속한 웹사이트들을 운영하며, 회원이 멤버십 홈페이지를 이용하는데 있어 본 약관의 조항들을 적용합니다."
제4장 멤버십 홈페이지,제18조 (멤버십 홈페이지 개요),"2. 멤버십 홈페이지를 이용하고자 하는 회원은 본 약관 제7조, 제8조 에서 명시된 방법으로 회원가입 후 이용이 가능합니다."
제4장 멤버십 홈페이지,제19조 (멤버십 홈페이지 서비스의 이용 및 중단),회사는 본 약관 제9조에 해당하는 경우 멤버십 서비스 제공의 전부 또는 일부를 제한하거나 중지할 수 있습니다.
제4장 멤버십 홈페이지,제20조 (게시물의 저작권),1. 회사가 작성한 게시물 또는 저작물에 대한 저작권 등의 일체의 지적재산권은 회사에 귀속합니다.
제4장 멤버십 홈페이지,제20조 (게시물의 저작권),"2. 회원이 서비스 내에서 게시한 게시물의 저작권은 게시한 회원에게 귀속됩니다. 단, 회사는 서비스의 운영, 전시, 전송, 배포, 홍보의 목적으로 회원의 별도의 허락 없이 무상으로 저작권법에 규정하는 공정한 관행에 합치되게 합리적인 범위 내에서 회원이 등록한 게시물을 사용할 수 있습니다."
제4장 멤버십 홈페이지,제20조 (게시물의 저작권),"3. 회사는 전항 이외의 방법으로 회원의 게시물을 이용하고자 하는 경우 사전에 회원으로부터 전화, 팩스, 전자우편 등의 방법을 이용하여 동의를 얻어야 합니다."
제4장 멤버십 홈페이지,제20조 (게시물의 저작권),4. 회원이 이용계약 해지를 한 경우 본인 계정에 기록된 게시물 일체가 삭제될 수 있습니다.
제4장 멤버십 홈페이지,제21조 (회사의 의무),1. 회사는 회원이 희망한 서비스 제공 개시일에 특별한 사정이 없는 한 서비스를 이용할 수 있도록 합니다.
제4장 멤버십 홈페이지,제21조 (회사의 의무),2. 회사는 안정적인 서비스의 제공을 위하여 설비에 장애가 생기거나 멸실된 때에는 부득이한 사유가 없는 한 지체 없이 설비를 수리 또는 복구합니다.
제4장 멤버십 홈페이지,제21조 (회사의 의무),"3. 회사는 개인정보 보호정책을 공시하고, 회원의 개인정보를 보호하기 위하여 노력합니다."
제4장 멤버십 홈페이지,제21조 (회사의 의무),"4. 회사는 회원으로부터 제기되는 의견이나 불만이 객관적으로 정당하다고 인정되는 경우 적절한 절차를 거쳐 즉시 처리합니다. 다만, 즉시 처리가 곤란한 경우에는 회사는 회원에게 그 사유와 처리일정을 통보하여야 합니다."
제4장 멤버십 홈페이지,제22조 (회원의 의무),"1. 회원은 회원가입 신청, 회원정보 변경 시 모든 사항을 사실에 근거하여 본인의 진정한 정보로 작성하여야 합니다."
제4장 멤버십 홈페이지,제22조 (회원의 의무),2. 회원이 허위 또는 타인의 정보를 등록할 경우 회원은 이용계약과 이용계약에 부수하여 발생되는 일체의 권리를 주장할 수 없습니다.
제4장 멤버십 홈페이지,제22조 (회원의 의무),"3. 회원은 관계법령, 약관, 개별약관 등, 공지사항 등을 준수하여야 합니다."
제4장 멤버십 홈페이지,제22조 (회원의 의무),"4. 회원은 회사의 업무에 방해되는 행위, 회사의 명예를 손상시키는 행위, 타인에게 피해를 주는 행위를 하여서는 아니됩니다."
제4장 멤버십 홈페이지,제22조 (회원의 의무),"5. 회원은 제반정보가 변경되는 경우 회원정보변경 등의 방식으로 즉시 회사에 알려야 하고, 만약 회원이 이러한 고지의무를 게을리하여 발생되는 손해에 대하여는 회사는 책임을 부담하지 아니합니다."
제4장 멤버십 홈페이지,제22조 (회원의 의무),"6. 회원은 회사의 사전 승낙없이 서비스를 이용하여 영업활동을 할 수 없고, 그 영업활동의 결과에 대해 회사는 책임을 지지 않습니다. 또한, 이와 같은 회원의 영업활동으로 인하여 회사가 손해를 입은 경우 회사는 당해 회원에 대한 서비스 이용을 제한하고, 손해배상 등을 청구할 수 있습니다."
제4장 멤버십 홈페이지,제22조 (회원의 의무),"7. 회원은 회사의 명시적 동의가 없는 한 서비스의 이용권한, 기타 이용계약상의 지위를 제3자에게 양도, 증여, 담보 제공하는 등의 일체의 처분행위를 할 수 없습니다."
제4장 멤버십 홈페이지,제22조 (회원의 의무),"8. 회원은 회사 및 제3자의 지적재산권을 포함한 제반 권리를 침해하거나 제9조 제1항, 제2항 각 호에 해당하는 행위를 해서는 안됩니다."
제4장 멤버십 홈페이지,제23조 (광고게재 및 광고주와의 거래),"1. 회사가 회원에게 서비스를 제공할 수 있는 서비스 투자기반의 일부는 광고게재를 통한 수익으로부터 나오는바, 회원은 서비스 이용 시 노출되는 광고게재에 대해 동의합니다."
제4장 멤버십 홈페이지,제23조 (광고게재 및 광고주와의 거래),2. 서비스 상에 게재되어 있거나 서비스를 통한 광고주의 판촉활동에 의하여 회원과 광고주간의 거래가 발생되는 경우 회사는 그 거래로 인하여 발생되는 손해에 대하여는 아무런 책임을 부담하지 아니합니다.
제5장 대회,제24조 (GATOUR),"1. 회원 중 대한골프협회 소속의 국가대표, 상비군 출신이 아니고, 현재 한국프로골프협회,한국여자프로골프협회를 비롯한 국내외 각종 골프 관련 단체가 승인한 프로골퍼가 아닌 자는 회사 또는 관계사가 개최하는 GATOUR에 참가할 수 있습니다."
제5장 대회,제24조 (GATOUR),"2. GATOUR는 대회요강 및 Rule&Etiquette(R&E) 등의 규칙, 대회진행위원회의 진행에 따라 진행되게 되고, GATOUR에 참가한 회원은 이를 준수하여야 합니다."
제5장 대회,제24조 (GATOUR),"3. GATOUR에 참가하는 회원은 건전한 아마추어 골퍼로서의 품위와 양식을 지키기 위해 노력하고, 부정 행위, 타인의 경기 방해 등 아마추어 정신에 반하는 일체의 행위를 않아야 합니다."
제5장 대회,제24조 (GATOUR),"4. 회사는 다음 각 호의 경우 GATOUR에 참가한 회원의 자격상실, 상품 및 상금지급 거부 등의 조치를 취할 수 있습니다."
제5장 대회,제24조 (GATOUR),"4. 회사는 다음 각 호의 경우 GATOUR에 참가한 회원의 자격상실, 상품 및 상금지급 거부 등의 조치를 취할 수 있습니다.가）각종 부정행위, 타인의 경기방해 등 아마추어 정신에 반하는 일체의 행위가 적발되는 경우"
제5장 대회,제24조 (GATOUR),"4. 회사는 다음 각 호의 경우 GATOUR에 참가한 회원의 자격상실, 상품 및 상금지급 거부 등의 조치를 취할 수 있습니다.나）회원이 아닌 경우"
제5장 대회,제24조 (GATOUR),"4. 회사는 다음 각 호의 경우 GATOUR에 참가한 회원의 자격상실, 상품 및 상금지급 거부 등의 조치를 취할 수 있습니다.다）로컬룰을 미준수 한 경우"
제5장 대회,제24조 (GATOUR),"4. 회사는 다음 각 호의 경우 GATOUR에 참가한 회원의 자격상실, 상품 및 상금지급 거부 등의 조치를 취할 수 있습니다.라）GATOUR 모드가 아닌 라운딩 모드의 이용기록을 제출하는 경우"
제5장 대회,제24조 (GATOUR),"4. 회사는 다음 각 호의 경우 GATOUR에 참가한 회원의 자격상실, 상품 및 상금지급 거부 등의 조치를 취할 수 있습니다.마）대회 규정의 허점을 이용하여 상품 및 상금을 편법적으로 수령하고자 하는 경우"
제5장 대회,제25조 (OPEN GLF),"1. OPEN GLF는 개별 매장의 활성화 또는 개인 간 친목도모 등을 위해 회원이 대회를 스스로 개설할 수 있는 대회 개설 서비스이며, 매장대회는 사업주만이 개최할 수 있고, 스폰서대회는 클럽대회는 클럽구성원만이 개최할 수 있습니다."
