장,조,내용
제4장 서비스의 이용,제12조 (서비스의 제공 및 변경),② “Hive 게임 플랫폼 서비스”는 “회사”의 영업방침에 따라 정해진 시간 동안 제공합니다. “회사”는 “Hive 게임 플랫폼 서비스”의 제공시간을 “Hive 게임 플랫폼 서비스”의 초기화면이나 홈페이지 등에 적절한 방법으로 안내합니다(별도의 안내가 없는 경우 연중무휴 1일 24시간 제공하는 것을 원칙으로 합니다).
제4장 서비스의 이용,제12조 (서비스의 제공 및 변경),"③ “회사”는 “Hive 게임 플랫폼 서비스”의 내용, 종류 등에 대한 변경, 유지, 보수 등에 대한 포괄적인 권한을 가집니다. “회사”는 상당한 이유가 있는 경우에 운영, 기술 상의 필요에 따라 “Hive 게임 플랫폼 서비스”의 내용, 종류 등을 수정할 수 있으며, “Hive 게임 플랫폼 서비스”의 내용, 종류 등을 수정하는 경우에는 변경 전/후 해당 “Hive 게임 플랫폼 서비스” 내의 공지사항, 고객센터, 공식 카페 등을 통하여 공지합니다."
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","① 아래 각 호의 어느 하나에 해당하는 경우에는 일정한 시간 동안 “Hive 게임 플랫폼 서비스”가 제공되지 아니할 수 있으며, 해당 시간 동안 “회사”는 “Hive 게임 플랫폼 서비스”를 제공할 의무가 없습니다."
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","① 아래 각 호의 어느 하나에 해당하는 경우에는 일정한 시간 동안 “Hive 게임 플랫폼 서비스”가 제공되지 아니할 수 있으며, 해당 시간 동안 “회사”는 “Hive 게임 플랫폼 서비스”를 제공할 의무가 없습니다.1. 컴퓨터 등 정보통신설비의 보수점검, 교체, 정기점검 또는 “Hive 게임 플랫폼 서비스”의 수정을 위하여 필요한 경우"
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","① 아래 각 호의 어느 하나에 해당하는 경우에는 일정한 시간 동안 “Hive 게임 플랫폼 서비스”가 제공되지 아니할 수 있으며, 해당 시간 동안 “회사”는 “Hive 게임 플랫폼 서비스”를 제공할 의무가 없습니다.2. 해킹 등의 전자적 침해사고, 통신사고, “회원”들의 비정상적인 이용행태, 미처 예상하지 못한 “Hive 게임 플랫폼 서비스”의 불안정성에 대응하기 위하여 필요한 경우"
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","① 아래 각 호의 어느 하나에 해당하는 경우에는 일정한 시간 동안 “Hive 게임 플랫폼 서비스”가 제공되지 아니할 수 있으며, 해당 시간 동안 “회사”는 “Hive 게임 플랫폼 서비스”를 제공할 의무가 없습니다.3. 관련 법령에서 특정 시간 또는 방법으로 “Hive 게임 플랫폼 서비스” 제공을 금지하는 경우"
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","① 아래 각 호의 어느 하나에 해당하는 경우에는 일정한 시간 동안 “Hive 게임 플랫폼 서비스”가 제공되지 아니할 수 있으며, 해당 시간 동안 “회사”는 “Hive 게임 플랫폼 서비스”를 제공할 의무가 없습니다.4. 천재지변, 비상사태, 정전, “Hive 게임 플랫폼 서비스” 설비의 장애 또는 “Hive 게임 플랫폼 서비스” 이용의 폭주 등으로 정상적인 “Hive 게임 플랫폼 서비스” 제공할 수 없는 경우"
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","① 아래 각 호의 어느 하나에 해당하는 경우에는 일정한 시간 동안 “Hive 게임 플랫폼 서비스”가 제공되지 아니할 수 있으며, 해당 시간 동안 “회사”는 “Hive 게임 플랫폼 서비스”를 제공할 의무가 없습니다.5. 기타  “회사”의 경영상 중대한 필요에 의한 경우"
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","② “회사”는 제1항 제1호의 경우 주 단위 또는 월 단위로 일정 시간을 정하여 “Hive 게임 플랫폼 서비스”를 중지할 수 있습니다. 이 경우 “회사”는 최소 24시간 이전에 그 사실을 “회원”에게 “Hive 게임 플랫폼 서비스” 초기 화면, 홈페이지, 공지사항 등을 통하여 고지합니다."
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","③ “회사”의 귀책사유로 사전고지 없이 “Hive 게임 플랫폼 서비스”가 중지되거나 서버점검 등의 사유로 “Hive 게임 플랫폼 서비스” 중지, 장애가 발생하여 “회원”이 “Hive 게임 플랫폼 서비스”가 탑재된 게임 어플리케이션을 이용할 수 없게 되는 경우, 해당 게임 어플리케이션 이용 제한과 관련된 보상은 게임 서비스 이용약관에서 정하는 기준에 따릅니다."
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","④ 제1항 제2호의 경우 “회사”는 사전 고지 없이 “Hive 게임 플랫폼 서비스”를 일시 중지할 수 있습니다. “회사”는 이러한 경우 그 사실을 회원에게 “Hive 게임 플랫폼 서비스” 초기 화면, 홈페이지, 공지사항 등을 통하여 사후 고지할 수 있습니다."
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","⑤ “회사”는 무료로 제공되는 “Hive 게임 플랫폼 서비스”의 일부 또는 전부를 “회사”의 정책 및 운영 필요성에 의하여 수정, 중단, 변경할 수 있습니다. 이에 대하여 관계 법령에 특별한 규정이 없는 한 “회사”는 “회원”에게 기대수익의 상실, “회사”가 직접 제공하지 않은 수익의 상실 또는 기타 무료로 제공된 “Hive 게임 플랫폼 서비스”의 수정, 중단, 변경 등으로 발생하는 손해에 대하여 별도의 보상을 하지 않습니다."
제4장 서비스의 이용,"제13조 (서비스의 중지, 중단 등)","⑥ “회사”가 기술상 경영상의 사유로 “서비스”를 영구적으로 종료하는 경우, 해당 “서비스”의 종료에 관한 사실을 30일 전부터 홈페이지 또는 “서비스” 내에 공지한 후 종료합니다. 사전에 통지할 수 없는 부득이한 사정이 있는 경우에는 사후에 통지를 할 수 있습니다."
제4장 서비스의 이용,제14조 (정보의 수집),"① “회사”는 “Hive 게임 플랫폼 서비스” 내에서 “회원”간에 이루어지는 모든 채팅 내용을 저장, 보관할 수 있습니다. “회사”는 “회원”간의 분쟁 조정, 민원처리 또는 “Hive 게임 플랫폼 서비스” 내 질서의 유지를 위하여 “회사”가 필요하다고 판단하는 경우에 한하여 본 정보를 열람하도록 할 것이며, 본 정보는 “회사”만이 보유하고 법령으로 권한을 부여 받지 아니한 제3자는 절대로 열람할 수 없습니다. 다만, 계정도용, 언어폭력, 사기 등 기망행위, 버그 악용, 기타 현행 법령 위반행위 및 중대한 약관위반 행위의 조사, 처리, 확인 및 이의 구제와 관련하여 ""회원""의 채팅 정보를 열람해야 할 필요가 있는 경우에는, 사후에 채팅정보가 열람된 개인들에 대하여 열람한 사유와 열람한 정보 중 본인과 관련된 부분을 고지하기로 합니다."
제4장 서비스의 이용,제14조 (정보의 수집),"② “회사”는 “Hive 게임 플랫폼 서비스”의 운영, 안정화 등 “Hive 게임 플랫폼 서비스”의 품질개선을 위하여 “회원”의 단말기 정보, OS 정보 등의 정보를 수집, 활용할 수 있습니다."
제4장 서비스의 이용,제15조 (광고의 게재),"① “회사”는 “Hive 게임 플랫폼 서비스”의 운영과 관련하여 “Hive 게임 플랫폼 서비스” 화면, 홈페이지, 전자우편, SMS, 푸시 알림(Push Notification) 등을 통하여 광고를 제공할 수 있습니다. 광고가 게재된 전자우편, SMS 등을 수신한 자는 “회사”에게 수신거부의 의사를 표시할 수 있으며, “회사”는 “회원”의 수신거부 의사에 반하여 광고를 제공하지 않습니다."
제4장 서비스의 이용,제15조 (광고의 게재),"② “회사”가 제공하는 “Hive 게임 플랫폼 서비스”에는 배너, 링크 등 다양한 형태의 광고가 포함되어 있으며, 이는 제3자가 제공하는 영역, 페이지와 연결될 수 있습니다."
제4장 서비스의 이용,제15조 (광고의 게재),"③ 제3자가 제공하는 페이지로 연결될 경우 해당 페이지는 “회사”의 서비스 영역이 아니므로 “회사”는 해당 페이지의 신뢰성, 안정성 등을 보장하지 않으며 그로 인한 “회원”의 손해에 대하여 책임을 지지 않습니다."
제4장 서비스의 이용,제16조 (저작권 등의 귀속),① “회사”가 제작한 콘텐츠에 대한 저작권 기타 지적재산권은 “회사”의 소유입니다.
제4장 서비스의 이용,제16조 (저작권 등의 귀속),"② “회원”은 “회사”가 제공하는 “회사”의 “Hive 게임 플랫폼 서비스”를 이용함으로써 얻은 정보 중 “회사” 또는 해당 정보의 제공업체에 지적재산권이 귀속된 정보를 “회사” 또는 제공업체의 사전 승낙 없이 복제, 전송, 출판, 배포, 방송 기타 방법에 의하여 영리목적으로 이용하거나 제3자에게 이용하게 하여서는 안됩니다."
제4장 서비스의 이용,제16조 (저작권 등의 귀속),"③ “회원”은 “회사”의 “Hive 게임 플랫폼 서비스” 내에서 보여지거나 “회사”의 “Hive 게임 플랫폼 서비스”와 관련하여 “회원” 또는 다른 “회원”이 “회사”가 제공하는 “Hive 게임 플랫폼 서비스”를 통해 업로드 또는 전송하는 대화 텍스트를 포함한 커뮤니케이션, 이미지, 사운드 및 모든 자료 및 정보(이하 “이용자 콘텐츠”라 합니다)에 대하여 “회사”가 다음과 같은 방법과 조건으로 이용하는 것을 허락합니다."
제4장 서비스의 이용,제16조 (저작권 등의 귀속),"③ “회원”은 “회사”의 “Hive 게임 플랫폼 서비스” 내에서 보여지거나 “회사”의 “Hive 게임 플랫폼 서비스”와 관련하여 “회원” 또는 다른 “회원”이 “회사”가 제공하는 “Hive 게임 플랫폼 서비스”를 통해 업로드 또는 전송하는 대화 텍스트를 포함한 커뮤니케이션, 이미지, 사운드 및 모든 자료 및 정보(이하 “이용자 콘텐츠”라 합니다)에 대하여 “회사”가 다음과 같은 방법과 조건으로 이용하는 것을 허락합니다.1. 해당 “이용자 콘텐츠”를 이용, 편집 형식의 변경 및 기타 변형하는 것(공표, 복제, 공연, 전송, 배포, 방송, 2차적 저작물 작성 등 어떠한 형태로든 이용 가능하며, 이용기간과 지역에는 제한이 없음)"
제4장 서비스의 이용,제16조 (저작권 등의 귀속),"③ “회원”은 “회사”의 “Hive 게임 플랫폼 서비스” 내에서 보여지거나 “회사”의 “Hive 게임 플랫폼 서비스”와 관련하여 “회원” 또는 다른 “회원”이 “회사”가 제공하는 “Hive 게임 플랫폼 서비스”를 통해 업로드 또는 전송하는 대화 텍스트를 포함한 커뮤니케이션, 이미지, 사운드 및 모든 자료 및 정보(이하 “이용자 콘텐츠”라 합니다)에 대하여 “회사”가 다음과 같은 방법과 조건으로 이용하는 것을 허락합니다.2. “이용자 콘텐츠”를 제작한 “회원”의 사전 동의 없이 거래를 목적으로 “이용자 콘텐츠”를 판매, 대여, 양도 행위를 하지 않을 것"
제4장 서비스의 이용,제16조 (저작권 등의 귀속),"④ “Hive 게임 플랫폼 서비스” 내에서 보여지지 않고 “Hive 게임 플랫폼 서비스”와 일체화 되지 않은 이용자의 콘텐츠(예컨대, 일반게시판 등에서의 게시물)에 대하여 “회사”는 이용자의 명시적인 동의가 없이 상업적으로 이용하지 않으며, 이용자는 언제든지 이러한 “이용자 콘텐츠”를 삭제할 수 있습니다."
제4장 서비스의 이용,제16조 (저작권 등의 귀속),"⑤ “회사”는 “회원”이 게시하거나 등록하는 “Hive 게임 플랫폼 서비스” 내의 게시물, 게시 내용에 대해 이 약관에서 정하는 금지행위에 해당된다고 판단하는 경우 사전 통지 없이 이를 삭제하거나 이동 또는 등록을 거부할 수 있습니다."
제4장 서비스의 이용,제16조 (저작권 등의 귀속),⑥ “회사”가 운영하는 게시판 등에 게시된 정보로 인하여 법률상 이익이 침해된 자는 “회사”에게 당해 정보의 삭제 또는 반박내용의 게재를 요청할 수 있습니다. 이 경우 “회사”는 신속하게 필요한 조치를 취하고 이를 신청인에게 통지합니다.
제4장 서비스의 이용,제16조 (저작권 등의 귀속),⑦ 제3항은 “회사”가 “Hive 게임 플랫폼 서비스”를 운영하는 동안 유효하며 “회원”의 계약해지 또는 회원탈퇴 후에도 지속적으로 적용됩니다.
"제5장 계약의 해제 및 해지, 이용제한",제17조 (회원의 해제 및 해지),"① “회원”은 “Hive 게임 플랫폼 서비스” 이용계약을 해지(이하 “회원탈퇴”)할 수 있습니다. “회원”이 “회원탈퇴”를 신청한 경우 “회사”는 “회원” 본인 여부를 확인할 수 있으며, 해당 “회원”이 본인으로 확인되는 경우 “회원”의 신청에 따른 조치를 취합니다."
"제5장 계약의 해제 및 해지, 이용제한",제17조 (회원의 해제 및 해지),② “회원”이 회원탈퇴를 원하는 경우에는 고객센터 또는 “Hive 게임 플랫폼 서비스” 내 “회원탈퇴” 절차를 통하여 회원탈퇴를 할 수 있습니다.
"제5장 계약의 해제 및 해지, 이용제한",제18조 (회사의 해제 및 해지),① “회사”는 “회원”이 이 약관에서 정한 “회원”의 의무를 위반한 경우 또는 “회원”이 현행법 위반 및 고의 또는 중대한 과실로 “회사”에 손해를 입힌 경우 이용계약을 해지할 수 있습니다.
"제5장 계약의 해제 및 해지, 이용제한",제18조 (회사의 해제 및 해지),② “회사”가 이용계약을 해지하는 경우 “회사”는 “회원”에게 전자우편이나 SMS/LMS 발송 등의 방법으로 “회원”에게 통보합니다.
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),① “회사”는 “회원”에게 다음 각 호의 구분에 따라 회원의 “Hive 게임 플랫폼 서비스”이용을 제한할 수 있습니다. 이용제한이 이루어지는 구체적인 “회원”의 의무위반 사유는 회사가 별도로 정한 정책에 따릅니다.
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),① “회사”는 “회원”에게 다음 각 호의 구분에 따라 회원의 “Hive 게임 플랫폼 서비스”이용을 제한할 수 있습니다. 이용제한이 이루어지는 구체적인 “회원”의 의무위반 사유는 회사가 별도로 정한 정책에 따릅니다.1. 일부 권한 제한 : 일정기간 동안 채팅 등 권한을 제한
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),① “회사”는 “회원”에게 다음 각 호의 구분에 따라 회원의 “Hive 게임 플랫폼 서비스”이용을 제한할 수 있습니다. 이용제한이 이루어지는 구체적인 “회원”의 의무위반 사유는 회사가 별도로 정한 정책에 따릅니다.2. 단말 이용 제한 : 일정기간 또는 영구히 해당 단말의 “Hive 게임 플랫폼 서비스” 접속을 제한
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),① “회사”는 “회원”에게 다음 각 호의 구분에 따라 회원의 “Hive 게임 플랫폼 서비스”이용을 제한할 수 있습니다. 이용제한이 이루어지는 구체적인 “회원”의 의무위반 사유는 회사가 별도로 정한 정책에 따릅니다.3. 계정 이용 제한 : 일정기간 또는 영구히 해당 계정의 이용을 제한
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),① “회사”는 “회원”에게 다음 각 호의 구분에 따라 회원의 “Hive 게임 플랫폼 서비스”이용을 제한할 수 있습니다. 이용제한이 이루어지는 구체적인 “회원”의 의무위반 사유는 회사가 별도로 정한 정책에 따릅니다.4. 회원 이용 제한 : 일정기간 또는 영구히 “회원”의 “Hive 게임 플랫폼 서비스” 이용을 제한
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),"② “회사”가 이용제한을 하는 경우에는 “회원”에게 서면, 전자우편, 쪽지, SMS 등이나 “Hive 게임 플랫폼 서비스” 초기화면 또는 홈페이지 등에 게재하는 방법으로 다음 각 호의 사항을 “회원”에게 통보합니다."
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),"② “회사”가 이용제한을 하는 경우에는 “회원”에게 서면, 전자우편, 쪽지, SMS 등이나 “Hive 게임 플랫폼 서비스” 초기화면 또는 홈페이지 등에 게재하는 방법으로 다음 각 호의 사항을 “회원”에게 통보합니다.1. 이용제한 사유"
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),"② “회사”가 이용제한을 하는 경우에는 “회원”에게 서면, 전자우편, 쪽지, SMS 등이나 “Hive 게임 플랫폼 서비스” 초기화면 또는 홈페이지 등에 게재하는 방법으로 다음 각 호의 사항을 “회원”에게 통보합니다.2. 이용제한 유형 및 기간"
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),"② “회사”가 이용제한을 하는 경우에는 “회원”에게 서면, 전자우편, 쪽지, SMS 등이나 “Hive 게임 플랫폼 서비스” 초기화면 또는 홈페이지 등에 게재하는 방법으로 다음 각 호의 사항을 “회원”에게 통보합니다.3. 이용제한에 대한 이의신청 방법"
"제5장 계약의 해제 및 해지, 이용제한",제19조 (회원에 대한 서비스 이용제한),③ “회사”의 이용제한이 정당한 경우에 “회사”는 이용제한으로 인하여 “회원”이 입은 손해를 배상하지 않습니다.
"제5장 계약의 해제 및 해지, 이용제한",제20조 (잠정조치로서의 이용제한),“회사”는 다음 각 호에 해당하는 문제에 대한 조사가 완료될 때까지 “회원”의 서비스 이용을 정지할 수 있습니다.
"제5장 계약의 해제 및 해지, 이용제한",제20조 (잠정조치로서의 이용제한),“회사”는 다음 각 호에 해당하는 문제에 대한 조사가 완료될 때까지 “회원”의 서비스 이용을 정지할 수 있습니다.1. 해킹 또는 도용 관련 신고 접수 시
"제5장 계약의 해제 및 해지, 이용제한",제20조 (잠정조치로서의 이용제한),"“회사”는 다음 각 호에 해당하는 문제에 대한 조사가 완료될 때까지 “회원”의 서비스 이용을 정지할 수 있습니다.2. 불법 프로그램 사용자, 위법행위자로 합리적으로 의심되는 경우"
"제5장 계약의 해제 및 해지, 이용제한",제20조 (잠정조치로서의 이용제한),“회사”는 다음 각 호에 해당하는 문제에 대한 조사가 완료될 때까지 “회원”의 서비스 이용을 정지할 수 있습니다.3. 그 밖에 위 각 호에 준하는 사유로 잠정 조치가 필요한 경우
"제5장 계약의 해제 및 해지, 이용제한",제21조 (이용제한에 대한 이의신청 절차),① “회원”은 이용제한 등에 대해 “회사”가 정한 절차에 따라 이용제한을 받은 날로부터 15일 이내에 이의신청을 할 수 있습니다.
"제5장 계약의 해제 및 해지, 이용제한",제21조 (이용제한에 대한 이의신청 절차),"② “회사”는 “회원”이 제기하는 불만이나 이의가 정당하다고 판단할 때에는 합리적인 기간 내에 이를 신속하게 처리합니다. 다만, 처리에 장기간이 소요되는 경우에는 “회원”에게 장기간이 소요되는 사유와 처리일정을 “회사”의 홈페이지에 공지하거나 전자우편, 전화, 서면, SMS 등으로 통보합니다."
"제5장 계약의 해제 및 해지, 이용제한",제21조 (이용제한에 대한 이의신청 절차),③ “회사”는 위 처리 결과에 따라 상응하는 조치를 취하여야 합니다.
"제5장 계약의 해제 및 해지, 이용제한",제22조 (해지 및 이용제한의 효과),"① “회원” 또는 “회사”가 “Hive 게임 플랫폼 서비스” 이용계약을 해지하거나 “회사”가 “회원”의 “Hive 게임 플랫폼 서비스” 이용을 제한하는 경우, “회원”은 기존 “Hive 게임 플랫폼 서비스”를 기반으로 이용하던 게임 어플리케이션의 게임 기록 등이 삭제되거나 게임 어플리케이션 또는 게임 어플리케이션의 게임 기록 이용이 제한될 수 있습니다."
"제5장 계약의 해제 및 해지, 이용제한",제22조 (해지 및 이용제한의 효과),② “회사”는 “회사”의 귀책사유로 관련 법령 또는 이 약관에 반하여 “Hive 게임 플랫폼 서비스” 이용계약을 해지하거나 이용을 제한한 경우를 제외하고는 “회원”이 기존 “Hive 게임 플랫폼 서비스”를 기반으로 이용하던 게임 어플리케이션 게임 기록 등이 삭제 또는 이용제한 되는 것에 대하여 어떠한 책임도 부담하지 않습니다.
제6장 손해배상 및 분쟁해결 등,제23조 (손해배상),"① “Hive 게임 플랫폼 서비스”는 무료 서비스로서 “회사”는 “회사”가 제공하는 “Hive 게임 플랫폼 서비스”와 관련하여 “회원”에게 발생한 손해에 대해서 어떠한 책임도 지지 않습니다. 다만, “회사”의 고의 또는 중대한 과실로 인하여 발생한 손해의 경우는 제외합니다."
제6장 손해배상 및 분쟁해결 등,제23조 (손해배상),"② “회원”이 이 약관을 위반하여 “회사”에 손해를 끼친 경우, “회원”은 “회사”에 대하여 그 손해에 대하여 배상할 책임이 있습니다."
제6장 손해배상 및 분쟁해결 등,제23조 (손해배상),"③ “회사”는 “게스트 계정”을 이용하는 “회원”이 단말기 또는 전화번호를 변경하거나 “Hive 게임 플랫폼 서비스”를 탑재한 모바일 어플리케이션을 스스로 삭제하는 경우에 발생하는 게임 데이터, “게시물” 등의 손실 등에 대한 손해에 대하여 어떠한 책임도 지지 않습니다."
제6장 손해배상 및 분쟁해결 등,"제24조 (교환, 반품 및 보증 등)","① “회사”는 “회원”이 이용하는 “Hive 게임 플랫폼 서비스”에 버그, 오류 등이 존재하지 않음을 보증하지는 않습니다. 단, “회사”는 지속적인 업데이트를 통하여 “Hive 게임 플랫폼 서비스”에 존재하는 버그, 오류 등을 수정하여 “회원”이 “Hive 게임 플랫폼 서비스”를 원활히 이용할 수 있도록 최선의 노력을 다할 것입니다."
제6장 손해배상 및 분쟁해결 등,"제24조 (교환, 반품 및 보증 등)","② “회사”는 “Hive 게임 플랫폼 서비스”의 버그, 오류 등을 수정한 업데이트를 진행하는 경우 “Hive 게임 플랫폼 서비스” 내 공지를 통하여 “회원”에게 재다운로드 또는 업데이트를 요청할 수 있으며, “회원”은 “오픈마켓”에서 업데이트 버전을 무료로 다운로드 받을 수 있습니다."
제6장 손해배상 및 분쟁해결 등,"제24조 (교환, 반품 및 보증 등)","③ “Hive 게임 플랫폼 서비스”의 업데이트 내용이 “Hive 게임 플랫폼 서비스”를 위하여 필수적이거나 보안 강화, 게임 밸런스 유지를 위한 필수 요소 등을 포함하고 있는 경우 “회사”는 업데이트 버전을 다운로드 받지 않은 “회원”의 이용을 제한할 수 있습니다. 이 경우 “회원”은 필수적으로 업데이트 버전을 다운로드 받아 “Hive 게임 플랫폼 서비스”를 계속 이용할 수 있으며, “Hive 게임 플랫폼 서비스”의 강제적 업데이트 요청을 이유로 “회사”에 환불 등을 요청할 수 없습니다."
제6장 손해배상 및 분쟁해결 등,제25조 (회원의 고충처리 및 분쟁해결),① “회사”는 “회원”의 편의를 고려하여 회원의 의견이나 불만을 제시하는 방법을 초기화면이나 홈페이지에서 안내합니다. “회사”는 이러한 “회원”의 의견이나 불만을 처리하기 위한 전담조직을 운영합니다.
제6장 손해배상 및 분쟁해결 등,제25조 (회원의 고충처리 및 분쟁해결),"② “회사”는 “회원”으로부터 제기되는 의견이나 불만이 정당하다고 객관적으로 인정될 경우에는 합리적인 기간 내에 이를 신속하게 처리합니다. 다만, 처리에 장기간이 소요되는 경우에는 “회원”에게 장기간이 소요되는 사유와 처리일정을 “Hive 게임 플랫폼 서비스” 내 공지사항 등을 통하여 공지하거나 전자우편, 전화 또는 서면 등으로 통보합니다."
제6장 손해배상 및 분쟁해결 등,제25조 (회원의 고충처리 및 분쟁해결),"③ “회사”와 “회원”간에 분쟁이 발생하여 제3의 분쟁조정기관이 조정할 경우 회사는 이용제한 등 “회원”에게 조치한 사항을 성실히 증명하고, 조정기관의 조정에 따를 수 있습니다."
제6장 손해배상 및 분쟁해결 등,제25조 (회원의 고충처리 및 분쟁해결),④ “회사”가 운영하는 고객센터의 운영 시간은 아래와 같습니다.
제6장 손해배상 및 분쟁해결 등,제25조 (회원의 고충처리 및 분쟁해결),④ “회사”가 운영하는 고객센터의 운영 시간은 아래와 같습니다.1.  운영 시간 : 09:00 ~ 18:00
제6장 손해배상 및 분쟁해결 등,제25조 (회원의 고충처리 및 분쟁해결),"④ “회사”가 운영하는 고객센터의 운영 시간은 아래와 같습니다.2.  근무일 : 월요일 ~ 금요일(토, 일요일 및 공휴일 제외)"
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),"① “회사”는 전시, 사변, 천재지변, 비상사태, 현재의 기술로는 해결이 불가능한 기술적 결함 기타 불가항력적 사유로 서비스를 제공할 수 없는 경우에는 책임이 면제됩니다."
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),"② “회사”는 “회원”의 귀책사유로 인한 “Hive 게임 플랫폼 서비스”의 중지, 이용장애 및 계약해지에 대하여 책임이 면제됩니다."
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),③ “회사”는 기간통신 사업자가 전기통신서비스를 중지하거나 정상적으로 제공하지 아니하여 “회원”에게 손해가 발생한 경우에 대해서 “회사”의 고의 또는 중대한 과실이 없는 한 책임이 면제됩니다.
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),"④ “회사”는 사전에 공지된 “Hive 게임 플랫폼 서비스”용 설비의 보수, 교체, 정기점검, 공사 등 부득이한 사유로 “Hive 게임 플랫폼 서비스”가 중지되거나 장애가 발생한 경우에 대해서 “회사”의 고의 또는 중대한 과실이 없는 한 책임이 면제됩니다."
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),⑤ “회사”는 “회원”의 모바일 네트워크 또는 모바일 단말기 환경으로 인하여 발생하는 제반 문제 또는 “회사”의 고의 또는 중대한 과실이 없는 네트워크 환경으로 인하여 발생하는 문제에 대해서 책임이 면제됩니다.
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),"⑥ “회사”는 “회원” 또는 제3자가 “Hive 게임 플랫폼 서비스” 내 또는 “회사” 홈페이지 상에 게시 또는 전송한 정보, 자료, 사실의 신뢰도, 정확성 등의 내용에 대해서는 “회사”의 고의 또는 중대한 과실이 없는 한 책임이 면제됩니다."
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),⑦ “회사”는 “회원” 상호간 또는 “회원”과 제3자간에 “Hive 게임 플랫폼 서비스”를 매개로 발생한 분쟁에 대해 개입할 의무가 없으며 이로 인한 손해를 배상할 책임도 없습니다.
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),⑧ “회사”가 제공하는 “Hive 게임 플랫폼 서비스” 중 무료서비스의 경우에는 “회사”의 고의 또는 중대한 과실이 없는 한 “회사”는 손해배상을 하지 않습니다.
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),⑨ “회사”는 “회원”의 모바일 단말기 오류에 의한 손해가 발생한 경우 또는 신상정보 및 전자우편주소를 부정확하게 기재하거나 미 기재하여 손해가 발생한 경우에 대하여 “회사”의 고의 또는 중대한 과실이 없는 한 책임이 면제됩니다.
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),"⑩ “회사”는 관련 법령, 정부 정책 등에 따라 “Hive 게임 플랫폼 서비스” 또는 “회원”에 따라 “Hive 게임 플랫폼 서비스” 이용시간, 이용방법 등을 제한할 수 있으며, 이러한 제한사항 및 제한에 따라 발생하는 “Hive 게임 플랫폼 서비스” 이용 관련 제반사항에 대해서는 책임이 면제됩니다."
제6장 손해배상 및 분쟁해결 등,제26조 (회사의 면책),⑪ “회사”는 “회사”가 제공하는 “Hive 게임 플랫폼 서비스”에 하자 또는 버그가 없다거나 특정한 목적에 부합한다거나 제3자의 지적재산권 등의 권리를 침해하지 않음을 이용자에게 보증하지 않습니다.
제6장 손해배상 및 분쟁해결 등,제27조 (회원에 대한 통지),"① “회사”가 “회원”에게 통지를 하는 경우 “회원”이 지정한 전자우편 주소, 쪽지, 알림 메시지(Push Notification) 등으로 할 수 있습니다."
제6장 손해배상 및 분쟁해결 등,제27조 (회원에 대한 통지),"② “회사”는 “회원” 전체에게 통지를 하는 경우 7일 이상 “회사”의 홈페이지의 공지사항, 팝업 화면 등을 제시함으로써 제1항의 통지에 갈음할 수 있습니다."
제6장 손해배상 및 분쟁해결 등,제28조 (재판권 및 준거법),"이 약관은 대한민국 법률에 따라 규율되고 해석되며, “회사”와 “회원”간에 발생한 분쟁으로 소송이 제기되는 경우 법령에 정한 절차에 따른 법원을 관할 법원으로 합니다."
