장,조,내용
제3장 계약 당사자의 의무,제13조 (사업자의 의무),8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.② 회사가 인정하는 게임의 공식 운영자인 게임마스터(GM)를 사칭하거나 회사의 임직원 또는 회사를 사칭하는 행위
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.③ 회사로부터 특별한 권리를 부여 받지 않는 한, 각 게임의 클라이언트 프로그램 변경, 서버의 해킹, 사업자 전용 홈페이지의 일부분을 임의로 변경하는 행위"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.④ IP 서비스 내 또는 사업자 전용 홈페이지 상에서 다른 회사 제품의 광고나 판촉활동을 하는 행위
제3장 계약 당사자의 의무,제13조 (사업자의 의무),8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.⑤ IP 서비스 내 또는 사업자 전용 홈페이지 상에서 불법복제 소프트웨어를 밀매하는 등 기타 불법적인 목적으로 IP 서비스나 사업자 전용 홈페이지를 이용하는 행위
제3장 계약 당사자의 의무,제13조 (사업자의 의무),8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.⑥ IP 서비스 내 또는 사업자 전용 홈페이지 상에서 사적인 정보나 실제 사회의 사생활 보호에 위배되는 정보를 주고받는 행위
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.⑦ 인종이나 성, 특정 종교, 광신 등 사회적 편견에 기반한 단체나 모임을 결성하는 행위"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.⑧ 계정을 영리의 목적으로 타인에게 양도, 질권설정, 담보제공, 대여하거나 받는 행위 또는 이를 광고하거나 기타 준비하는 행위"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.⑨ 프로그램 상의 버그를 악용하여 IP 서비스를 이용하는 행위
제3장 계약 당사자의 의무,제13조 (사업자의 의무),8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.⑩ 저작권자의 허가 없이 저작권 문제가 발생할 소지가 있는 내용을 IP 서비스 내 또는 사업자 전용 홈페이지 상에 배포하는 행위
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"9. 사업자는 회사의 허락 없이 IP 서비스를 이용하여 영업/광고활동 등을 해서는 아니 되며, 회사가 허락한 내용과 범위를 벗어난 영업/광고활동 등을 해서도 안됩니다."
제3장 계약 당사자의 의무,제13조 (사업자의 의무),10. 사업자는 제3자의 지적재산권을 침해해서는 안됩니다.
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"11. 사업자는 이 약관 및 관계법령을 준수해야 하며, 기타 회사의 명예를 손상시키거나 업무수행에 현저한 지장을 초래하는 행위를 해서는 안됩니다."
제3장 계약 당사자의 의무,제14조 (개인정보보호),"1. 회사는 IP 서비스에 관련된 사업자의 정보를 본 이용약관에서 명시한 범위 또는 목적으로만 사용하며, 관계법령에 위반하여 개인정보를 이용하거나 제3자에게 제공하지 않습니다."
제3장 계약 당사자의 의무,제14조 (개인정보보호),"2. 회사는 개인정보의 보호를 위하여, “개인정보취급방침”을 운영합니다.."
제3장 계약 당사자의 의무,제15조 (지적재산권),"1. 회사는 게임 서비스 이용을 신청하여 승인한 사업자에게 게임 서비스 제공과 관련한 범위 내에서의 당사의 게임 로고에 한하여 비독점적 사용권을 허용합니다. 사업자는 게임 로고를 회사의 허락 없이 상업적 용도로 이용할 수 없으며, 게임 서비스 이용이 정지 되거나 이용계약이 해지된 경우 게임 로고에 대한 사용권한은 소멸되어 더 이상 사용할 수 없으며, 이미 사용 중이거나 설치된 당사의 게임 로고를 즉시 폐기해야 합니다."
제3장 계약 당사자의 의무,제15조 (지적재산권),2. 회사가 제공하는 서비스 중 제휴계약에 의해 제공되는 저작물에 대한 저작권 및 기타 지적재산권은 해당 제공업체에 귀속합니다.
제3장 계약 당사자의 의무,제15조 (지적재산권),"3. IP 서비스 이용자는 회사가 제공하는 서비스를 이용함으로써 얻은 정보 중 회사 또는 제공업체에 지적재산권이 귀속된 정보를 사전승낙 없이 복제, 전송, 출판, 배포, 방송 기타 방법에 의하여 영리목적으로 이용하거나 제3자에게 이용하게 하여서는 안됩니다."
"제4장 (IP 서비스 이용 및 제한, 중지)","제16조 (IP 서비스 이용 및 제한, 중지)","1. IP 서비스는 연중무휴, 1일 24시간 제공함을 원칙으로 합니다. 단, 회사는 컴퓨터 등 정보통신설비의 보수점검, 교체 및 고장, 통신두절, 정기점검 또는 운영상 필요에 의한 목적으로 IP 서비스를 일시 중지할 수 있습니다."
"제4장 (IP 서비스 이용 및 제한, 중지)","제16조 (IP 서비스 이용 및 제한, 중지)","2. 회사는 IP 서비스의 제공에 필요할 경우 정기점검을 실시할 수 있으며, 정기점검 시간은 사업자 전용 홈페이지에 공지한 바를 따릅니다."
제5장  (손해배상 및 환불),제17조 (손해배상),사업자가 본 약관의 의무를 위반함으로 인하여 회사에 손해를 입힌 경우 또는 사업자가 IP 서비스를 이용함에 있어 회사에 손해를 입힌 경우에 사업자는 회사에 대하여 그 손해를 배상하여야 합니다.
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"1. 회사의 귀책 사유로 IP 서비스가 손상, 훼손, 삭제되었거나 불량한 경우 서비스 종류에 따라 아래와 같이 환불을 받으실 수 있습니다."
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"2. 환불 시 환불수수료는 일할 계산하거나 환불할 금액의 10%와 5,000원 중 큰 금액으로 합니다."
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"2. 환불 시 환불수수료는 일할 계산하거나 환불할 금액의 10%와 5,000원 중 큰 금액으로 합니다.단, 캐시환불은 15% 또는 5,000원 중 큰 금액이 부과됩니다."
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),3. 환불액 = 잔여시간 x (구매상품의 시간당 정량요금) – 환불수수료
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),3. 환불액 = 잔여시간 x (구매상품의 시간당 정량요금) – 환불수수료= 잔여일자 x (구매상품의 일자당 정액요금) – 환불수수료
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"4. 환불 시 회사가 사업자에게 보너스, 이벤트 등으로 제공하는 일체의 무료 제공 정량 시간, 정액 일자 및 캐시는 제외합니다."
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),5. 환불 금액이 환불 수수료보다 작은 경우는 환불하지 않습니다.
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),6. 사업자의 개인정보관리 소홀과 같은 “사업자”의 책임이 있는 사유로 발생된 환불건의 경우에는 환불되지 않습니다.
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),7. 사업자가 임의로 설치한 PC방 장비로 인해 서비스 정지 및 불량에 대하여는 환불 하지 아니합니다.
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),8. 사업자는 다음에 해당하는 경우 적법한 절차를 거친 후 환불을 받을 수 있습니다.
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),8. 사업자는 다음에 해당하는 경우 적법한 절차를 거친 후 환불을 받을 수 있습니다.① 사업자가 구매한 선불 정량제 및 선불정액제 상품으로 IP 서비스를 한번도 이용하지 않아 충전 시 상태와 동일한 경우
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"8. 사업자는 다음에 해당하는 경우 적법한 절차를 거친 후 환불을 받을 수 있습니다.② 사업자가 운영하는 PC방의 폐업, 영업정지 등 PC방의 고유업무를 더 이상 수행하기 불가피하다고 판단될 경우"
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"8. 사업자는 다음에 해당하는 경우 적법한 절차를 거친 후 환불을 받을 수 있습니다.③ 사업자가 본 약관이 정한 바에 따라 결제하였으나 3일 내에 IP 서비스가 이루어 지지 않았을 경우(단, 사업자정보의 허위기재 또는 사업자의 과실로 인하여 IP 서비스가 이루어 지지 않았을 경우는 제외)"
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),8. 사업자는 다음에 해당하는 경우 적법한 절차를 거친 후 환불을 받을 수 있습니다.④ 사업자의 환불요청이 관계법령 및 본 약관에 위배되지 않는다고 판단되는 경우
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),8. 사업자는 다음에 해당하는 경우 적법한 절차를 거친 후 환불을 받을 수 있습니다.⑤ 회사가 사업자에게 본 약관에 따른 IP 서비스의 해지를 통보하는 경우
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"9. 환불을 희망하는 “사업자”는 사업자 전용 홈페이지(http://www.playwithzone.com) 및 지역본부를 통하여 신청해야 하며, 회사는 사업자의 정당한 환불신청에 대하여 신청 접수일로부터 다음주 금요일 이내에(휴무일경우 전일 환불) 사업자가 지정한 은행계좌에 환불하여 드립니다."
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"10. 개인정보(계정, 비밀번호, 결제정보 등)의 도용과 결제사기 등으로 인한 경우에는 환불되지 않습니다. 이 경우 개인정보열람요청은 관계법령에 따른 수사기관의 수사자료제공절차에 의해서만 확인이 가능합니다."
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),11. 유료서비스를 사용한 사업자가 IP 서비스 이용의 해지를 요청하는 경우 사업자는 그 신원확인 및 잔여요금 반환을 위하여 다음 각 호의 증빙서류를 회사에 제출하여야 합니다.
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),11. 유료서비스를 사용한 사업자가 IP 서비스 이용의 해지를 요청하는 경우 사업자는 그 신원확인 및 잔여요금 반환을 위하여 다음 각 호의 증빙서류를 회사에 제출하여야 합니다.① PC방 환불신청서(1부)
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),11. 유료서비스를 사용한 사업자가 IP 서비스 이용의 해지를 요청하는 경우 사업자는 그 신원확인 및 잔여요금 반환을 위하여 다음 각 호의 증빙서류를 회사에 제출하여야 합니다.② 주민번호가 암호화 처리된 등본(1부)
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),11. 유료서비스를 사용한 사업자가 IP 서비스 이용의 해지를 요청하는 경우 사업자는 그 신원확인 및 잔여요금 반환을 위하여 다음 각 호의 증빙서류를 회사에 제출하여야 합니다.③ 사업자명의의 환불액 수취계좌 통장사본(1부)
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),"11. 유료서비스를 사용한 사업자가 IP 서비스 이용의 해지를 요청하는 경우 사업자는 그 신원확인 및 잔여요금 반환을 위하여 다음 각 호의 증빙서류를 회사에 제출하여야 합니다.③ 사업자명의의 환불액 수취계좌 통장사본(1부)단, 사업자의 명의가 아닌 계좌로는 환불이 불가합니다."
제5장  (손해배상 및 환불),제18조 (환불 및 과오금),11. 유료서비스를 사용한 사업자가 IP 서비스 이용의 해지를 요청하는 경우 사업자는 그 신원확인 및 잔여요금 반환을 위하여 다음 각 호의 증빙서류를 회사에 제출하여야 합니다.④ 사업자등록증 또는 폐업확인서(1부)
제5장  (손해배상 및 환불),제19조 (책임면제),"1. 회사에 천재지변, 국가비상사태 및 기타 이에 준하는 불가항력으로 인하여 IP 서비스를 제공할 수 없는 경우에는 IP 서비스 제공에 대한 책임이 면제됩니다."
제5장  (손해배상 및 환불),제19조 (책임면제),2. 회사는 기간통신 사업자 등 전기통신사업자가 전기통신 서비스를 중지하거나 정상적으로 제공하지 아니하여 손해가 발생한 경우 책임이 면제됩니다.
제5장  (손해배상 및 환불),제19조 (책임면제),"3. 회사는 사전에 공지된 IP 서비스 용 설비의 보수, 교체, 정기점검, 공사 등 부득이한 사유로 발생한 손해에 대한 책임이 면제됩니다."
제5장  (손해배상 및 환불),제19조 (책임면제),4. 회사는 사업자의 귀책사유로 인한 IP 서비스 이용의 장애 또는 손해에 대하여 책임을 지지 않습니다.
제5장  (손해배상 및 환불),제19조 (책임면제),"5. 회사는 사업자 컴퓨터 오류에 의해 손해가 발생한 경우, 또는 사업자가 사업자정보 또는 전자우편 주소를 부실하게 기재하여 손해가 발행한 경우 책임을 지지 않습니다."
제5장  (손해배상 및 환불),제19조 (책임면제),6. 회사는 사업자가 IP 서비스를 이용하여 기대하는 수익을 얻지 못한 것에 대하여 책임을 지지 않으며 IP 서비스에 대한 취사 선택 또는 이용으로 발생하는 손해 등에 대해서는 책임이 면제됩니다.
제5장  (손해배상 및 환불),제19조 (책임면제),"7. 회사는 사업자의 통신환경, 통신회사 등 다양한 변수에 기하여 발생하는 제반 문제 또는 회사의 유책 사유 없는 네트워크 환경으로 인하여 발생하는 문제에 대해서는 책임을 지지 않습니다."
제5장  (손해배상 및 환불),제19조 (책임면제),"8. 회사는 사업자가 IP 서비스 내 또는 사업자 전용 홈페이지 상에 게시 또는 전송한 정보, 자료, 사실의 신뢰도, 정확성 등 내용에 대해서는 책임을 지지 않습니다. 또한 회사는 사업자가 IP 서비스를 이용하여 입게 되는 정신적, 물질적 피해에 대하여 보상할 책임을 지지 않습니다."
제5장  (손해배상 및 환불),제19조 (책임면제),"9. 회사는 사업자가 IP 서비스 상에서 유포하는 각종 정보의 신뢰도, 정확성 등 내용에 대하여 책임을 지지 않습니다."
제5장  (손해배상 및 환불),제19조 (책임면제),10. 회사는 사업자 상호간 또는 사업자와 제3자간에 IP 서비스를 매개로 발생한 분쟁에 대해 개입할 의무가 없으며 이로 인한 손해를 배상할 책임도 없습니다.
제5장  (손해배상 및 환불),제19조 (책임면제),11. 회사에서 사업자에게 무료로 제공하는 서비스의 이용과 관련해서는 어떠한 손해도 책임을 지지 않습니다.
제5장  (손해배상 및 환불),제20조 (관할법원),IP 서비스 이용과 관련하여 회사와 사업자간에 발생한 분쟁에 관한 소송은 민사소송법상의 관할 법원에 제기합니다.
